route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade
Behind the Mothership,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106340986/behind-the-mothership,1.8,-1,Boulder,V-easy,1,15.0,37.422540000000005,-118.43364,106340986,-1.0
The Hysterical Bear Incident,Jerry Falwell Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642810/the-hysterical-bear-incident,1.0,-1,Boulder,V-easy,1,12.0,37.42324,-118.43279,106642810,-1.0
Low-Angle Arete,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106637336/low-angle-arete,1.3,-1,Boulder,V-easy,1,10.0,37.42232,-118.43364,106637336,-1.0
Flush,"Eastern Rim > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669817/flush,2.7,-1,Boulder,V-easy,1,8.0,37.42232,-118.43364,106669817,-1.0
Hands On Slab,Water Colors Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106643024/hands-on-slab,2.0,-1,Boulder,V-easy,1,8.0,37.42112,-118.43318000000001,106643024,-1.0
Flake,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106739980/flake,1.8,-1,Boulder,V-easy,1,10.0,37.4217,-118.43308,106739980,-1.0
Unnamed,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108593/unnamed,1.1,-1,Boulder,V0-,1,12.0,37.417590000000004,-118.43276000000002,106108593,-0.25
Brown Slab,Brown Slab > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108658/brown-slab,2.3,-1,Boulder,V0- PG13,1,15.0,37.4191,-118.434,106108658,-0.25
The Arete,Flake Boulder > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106954490/the-arete,2.8,-1,Boulder,V0-,1,12.0,37.417590000000004,-118.43276000000002,106954490,-0.25
Fingercrack,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111648845/fingercrack,2.9,-1,Boulder,V0,1,15.0,37.422540000000005,-118.43364,111648845,0.0
China Doll,Molly Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106617251/china-doll,3.3,-1,Boulder,V0,1,18.0,37.42075,-118.43391000000001,106617251,0.0
Girl Call,Molly Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107018232/girl-call,2.4,-1,Boulder,V0,1,20.0,37.42075,-118.43391000000001,107018232,0.0
Mothers,Molly Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107566457/mothers,2.3,-1,Boulder,V0,1,,37.42075,-118.43391000000001,107566457,0.0
Spacehopper,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108578/spacehopper,1.8,-1,Boulder,V0,1,15.0,37.417590000000004,-118.43276000000002,106108578,0.0
Bouncing Babies,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108586/bouncing-babies,1.5,-1,Boulder,V0,1,12.0,37.417590000000004,-118.43276000000002,106108586,0.0
Unnamed 1,Brown Slab > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108644/unnamed-1,2.0,-1,Boulder,V0,1,12.0,37.4191,-118.434,106108644,0.0
The Crack,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642866/the-crack,1.4,-1,Boulder,V0,1,12.0,37.42324,-118.43279,106642866,0.0
Crack and Wall,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642886/crack-and-wall,1.5,-1,Boulder,V0,1,12.0,37.42324,-118.43279,106642886,0.0
What Mick Missed,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642896/what-mick-missed,1.5,-1,Boulder,V0,1,12.0,37.42324,-118.43279,106642896,0.0
Bishop Bomber / Pound Sign,Bomber Boulders > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642953/bishop-bomber-pound-sign,1.0,-1,Boulder,V0,1,12.0,37.42324,-118.43279,106642953,0.0
Caveat Emptor,Bomber Boulders > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642958/caveat-emptor,2.0,-1,Boulder,V0,1,12.0,37.42324,-118.43279,106642958,0.0
Teen Angst,Bomber Boulders > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642972/teen-angst,0.0,-1,Boulder,V0,1,12.0,37.42324,-118.43279,106642972,0.0
Lonely Teenage Bedroom,Bomber Boulders > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642980/lonely-teenage-bedroom,1.0,-1,Boulder,V0,1,12.0,37.42324,-118.43279,106642980,0.0
Funkadella Bdelia,"Shorty Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669872/funkadella-bdelia,1.7,-1,Boulder,V0,1,8.0,37.42232,-118.43364,106669872,0.0
Parliament,"Shorty Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669877/parliament,1.7,-1,Boulder,V0,1,8.0,37.42232,-118.43364,106669877,0.0
Problem A,"Shorty Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669883/problem-a,1.5,-1,Boulder,V0,1,8.0,37.42232,-118.43364,106669883,0.0
Hands Free Slab,Water Colors Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106643017/hands-free-slab,2.6,-1,Boulder,V0,1,8.0,37.42112,-118.43318000000001,106643017,0.0
The Flake Crack,Flake Boulder > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106954448/the-flake-crack,1.0,-1,Boulder,V0,1,15.0,37.417590000000004,-118.43276000000002,106954448,0.0
The Groove,Flake Boulder > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106954482/the-groove,3.1,-1,Boulder,V0,1,12.0,37.417590000000004,-118.43276000000002,106954482,0.0
President Bush,White House Wall > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116664985/president-bush,3.6,-1,Boulder,V0,1,15.0,37.42048,-118.43303,116664985,0.0
Baby Tooth,The Bird Cage Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114197422/baby-tooth,2.0,-1,Boulder,V0,1,10.0,37.4217,-118.43308,114197422,0.0
Parrot Fashion,Parrot Fashion Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106739946/parrot-fashion,2.2,-1,Boulder,V0,1,15.0,37.4217,-118.43308,106739946,0.0
Bertie Blunt,Bertie Blunt > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106731624/bertie-blunt,1.3,-1,Boulder,V0,1,10.0,37.4217,-118.43308,106731624,0.0
Mad Parrot,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106740001/mad-parrot,1.0,-1,Boulder,V0,1,10.0,37.4217,-118.43308,106740001,0.0
Bad Parrot,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106740008/bad-parrot,1.7,-1,Boulder,V0,1,10.0,37.4217,-118.43308,106740008,0.0
Problem A,South Arete Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106739973/problem-a,1.0,-1,Boulder,V0,1,12.0,37.4217,-118.43308,106739973,0.0
Codfish,South Arete Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110390774/codfish,2.0,-1,Boulder,V0,1,11.0,37.4217,-118.43308,110390774,0.0
Problem B,Beano Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915540/problem-b,1.0,-1,Boulder,V0,1,10.0,37.4227,-118.4345,106915540,0.0
Boneless Herring,Boneless Herring Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107018119/boneless-herring,2.3,-1,Boulder,V0,1,18.0,37.419340000000005,-118.43437,107018119,0.0
Big Slab,Big Slab Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107018215/big-slab,2.7,-1,Boulder,V0 R,1,20.0,37.419340000000005,-118.43437,107018215,0.25
Rubber Ball,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106954379/rubber-ball,1.6,-1,Boulder,V0+,1,12.0,37.417590000000004,-118.43276000000002,106954379,0.25
Double Arete,Brown Slab > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108651/double-arete,1.7,-1,Boulder,V0+,1,15.0,37.4191,-118.434,106108651,0.25
Garden Pest,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642859/garden-pest,2.8,-1,Boulder,V0+,1,12.0,37.42324,-118.43279,106642859,0.25
The Overhanging Nose,"Short Arete Boulders > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669864/the-overhanging-nose,2.5,-1,Boulder,V0+,1,10.0,37.42232,-118.43364,106669864,0.25
Any Which Way But Loose,Misery Cave North Entrance > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106669614/any-which-way-but-loose,2.4,-1,Boulder,V0+,1,15.0,37.417590000000004,-118.43276000000002,106669614,0.25
Pocket Pussy,Prozac Nation Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642853/pocket-pussy,1.0,-1,Boulder,V1-,1,10.0,37.42324,-118.43279,106642853,0.75
The Pat Cave Crack,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/113885052/the-pat-cave-crack,1.5,-1,Boulder,V1-,1,15.0,37.4217,-118.43308,113885052,0.75
Loaded,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106617845/loaded,2.5,-1,Boulder,V1,1,12.0,37.422540000000005,-118.43364,106617845,1.0
Smiths,Molly Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108528/smiths,2.5,-1,Boulder,V1,1,12.0,37.42075,-118.43391000000001,106108528,1.0
The Great Dominions,Molly Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107178492/the-great-dominions,2.3,-1,Boulder,V1,1,,37.42075,-118.43391000000001,107178492,1.0
Sue Me,Molly Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111648825/sue-me,2.0,-1,Boulder,V1,1,15.0,37.42075,-118.43391000000001,111648825,1.0
Riding the Gravy Train,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109140312/riding-the-gravy-train,1.7,-1,Boulder,V1,1,15.0,37.417590000000004,-118.43276000000002,109140312,1.0
Have a Cigar,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112827954/have-a-cigar,2.8,-1,Boulder,V1,1,,37.417590000000004,-118.43276000000002,112827954,1.0
Unnamed 2,Brown Slab > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108632/unnamed-2,2.0,-1,Boulder,V1 PG13,1,18.0,37.4191,-118.434,106108632,1.0
"Jerry Falwell, Porn Star",Jerry Falwell Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642821/jerry-falwell-porn-star,1.0,-1,Boulder,V1,1,10.0,37.42324,-118.43279,106642821,1.0
No Talk,Talk Talk Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642911/no-talk,1.0,-1,Boulder,V1,1,10.0,37.42324,-118.43279,106642911,1.0
Problem A,Valium Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642930/problem-a,1.0,-1,Boulder,V1,1,8.0,37.42324,-118.43279,106642930,1.0
Shop Till You Drop,Bomber Boulders > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642964/shop-till-you-drop,0.0,-1,Boulder,V1 PG13,1,15.0,37.42324,-118.43279,106642964,1.0
Problem A,"Emma's Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669830/problem-a,1.3,-1,Boulder,V1,1,15.0,37.42232,-118.43364,106669830,1.0
Problem A,"The Hot Pants Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669848/problem-a,0.9,-1,Boulder,V1,1,10.0,37.42232,-118.43364,106669848,1.0
Oil On Canvas,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642998/oil-on-canvas,2.0,-1,Boulder,V1,1,10.0,37.42112,-118.43318000000001,106642998,1.0
Problem A,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106643041/problem-a,1.0,-1,Boulder,V1,1,8.0,37.42112,-118.43318000000001,106643041,1.0
The Black Stuff,Misery Cave > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106635002/the-black-stuff,3.0,-1,Boulder,V1 PG13,1,15.0,37.417590000000004,-118.43276000000002,106635002,1.0
Tight Arete,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106740039/tight-arete,1.5,-1,Boulder,V1,1,8.0,37.4217,-118.43308,106740039,1.0
Tiger Lily,South Arete Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110352036/tiger-lily,2.0,-1,Boulder,V1 PG13,1,15.0,37.4217,-118.43308,110352036,1.0
Problem A,Parking Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915403/problem-a,1.3,-1,Boulder,V1,1,10.0,37.4228,-118.4341,106915403,1.0
Problem B,Parking Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915410/problem-b,1.5,-1,Boulder,V1,1,10.0,37.4228,-118.4341,106915410,1.0
Problem A,Slunk Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915464/problem-a,1.0,-1,Boulder,V1,1,10.0,37.4226,-118.4346,106915464,1.0
Beyond Beano,Beano Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915534/beyond-beano,2.0,-1,Boulder,V1,1,10.0,37.4227,-118.4345,106915534,1.0
Kipper Snapper,Big Kipper Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107566452/kipper-snapper,2.5,-1,Boulder,V1,1,,37.4198,-118.4341,107566452,1.0
Laughing Cow,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642891/laughing-cow,2.5,-1,Boulder,V1+,1,10.0,37.42324,-118.43279,106642891,1.25
Sir Isaac Hayes,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106637352/sir-isaac-hayes,1.8,-1,Boulder,V1+,1,12.0,37.42232,-118.43364,106637352,1.25
Chemical Romance,Strength in Numbers Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106637320/chemical-romance,1.9,-1,Boulder,V2,1,12.0,37.42207,-118.43343999999999,106637320,2.0
Problem A,Strength in Numbers Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106669640/problem-a,1.0,-1,Boulder,V2,1,10.0,37.42207,-118.43343999999999,106669640,2.0
World Shut Your Mouth,Molly Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108543/world-shut-your-mouth,2.6,-1,Boulder,V2,1,12.0,37.42075,-118.43391000000001,106108543,2.0
Sleeping Gas,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108604/sleeping-gas,2.3,-1,Boulder,V2,1,12.0,37.417590000000004,-118.43276000000002,106108604,2.0
Which One's Pink?,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109140325/which-ones-pink,1.8,-1,Boulder,V2,1,15.0,37.417590000000004,-118.43276000000002,109140325,2.0
Fire Pit,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642880/fire-pit,3.1,-1,Boulder,V2 PG13,1,18.0,37.42324,-118.43279,106642880,2.0
Diamond,Crystal Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642768/diamond,2.0,-1,Boulder,V2,1,15.0,37.42324,-118.43279,106642768,2.0
Prozac Nation,Prozac Nation Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642831/prozac-nation,3.0,-1,Boulder,V2,1,15.0,37.42324,-118.43279,106642831,2.0
Porn Again Christian,Jerry Falwell Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642815/porn-again-christian,1.3,-1,Boulder,V2,1,12.0,37.42324,-118.43279,106642815,2.0
Shit Talk,Talk Talk Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642922/shit-talk,1.0,-1,Boulder,V2,1,10.0,37.42324,-118.43279,106642922,2.0
Thread The Needle,Valium Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642941/thread-the-needle,1.8,-1,Boulder,V2,1,12.0,37.42324,-118.43279,106642941,2.0
Emma,"Emma's Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669824/emma,2.0,-1,Boulder,V2,1,15.0,37.42232,-118.43364,106669824,2.0
Still Life,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642988/still-life,2.4,-1,Boulder,V2,1,10.0,37.42112,-118.43318000000001,106642988,2.0
Oil on Canvas - Alternate,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106643006/oil-on-canvas-alternate,2.3,-1,Boulder,V2,1,,37.42112,-118.43318000000001,106643006,2.0
Sun Spot,Sun Spot Boulder > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106669600/sun-spot,2.7,-1,Boulder,V2,1,12.0,37.4211,-118.4335,106669600,2.0
Blue,Norwegian Blue Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106731665/blue,2.1,-1,Boulder,V2,1,12.0,37.4217,-118.43308,106731665,2.0
Bob Parrot (of Maine),Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106740032/bob-parrot-of-maine,2.4,-1,Boulder,V2,1,8.0,37.4217,-118.43308,106740032,2.0
Psycho Billy Cadillac,Psycho Billy Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915515/psycho-billy-cadillac,1.0,-1,Boulder,V2,1,8.0,37.4228,-118.4343,106915515,2.0
Problem A,Beano Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915528/problem-a,1.5,-1,Boulder,V2,1,10.0,37.4227,-118.4345,106915528,2.0
Fish Sticks,Boneless Herring Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107018135/fish-sticks,2.3,-1,Boulder,V2,1,20.0,37.419340000000005,-118.43437,107018135,2.0
Valium,Valium Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642936/valium,2.0,-1,Boulder,V2+,1,12.0,37.42324,-118.43279,106642936,2.25
Hauck A Loogie,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106637358/hauck-a-loogie,2.1,-1,Boulder,V2+,1,12.0,37.42232,-118.43364,106637358,2.25
Problem A,"Chef's Boulder - East Side > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669794/problem-a,1.3,-1,Boulder,V2+,1,8.0,37.42232,-118.43364,106669794,2.25
Heelin' It,Psycho Billy Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116578658/heelin-it,4.0,-1,Boulder,V2+,1,8.0,37.4228,-118.4343,116578658,2.25
Off the couch & Up the nose,"Short Arete Boulders > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107538976/off-the-couch-up-the-nose,3.0,-1,Boulder,V2-3,1,12.0,37.42232,-118.43364,107538976,2.5
