route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade
Hector,Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106326730/hector,1.0,-1,Boulder,V3,1,10.0,37.41857,-118.45256,106326730,3.0
Razorblade Halloween,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106953947/razorblade-halloween,1.5,-1,Boulder,V3,1,12.0,37.41855,-118.45283,106953947,3.0
In-between,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109140038/in-between,2.0,-1,Boulder,V3,1,15.0,37.41898,-118.45338999999998,109140038,3.0
Name Tag,Stimulus Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110129915/name-tag,2.0,-1,Boulder,V3,1,12.0,37.41897,-118.45438999999999,110129915,3.0
Safesurfer,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108091202/safesurfer,2.4,-1,Boulder,V3,1,10.0,37.417,-118.4509,108091202,3.0
Pottenger's Wish List,Coors Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107864799/pottengers-wish-list,1.9,-1,Boulder,V3,1,,37.41689,-118.4507,107864799,3.0
Tall Wall Middle,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106114148/tall-wall-middle,3.5,-1,Boulder,V3+ R,1,28.0,37.41698,-118.45133,106114148,3.5
Pocket Problem,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045606/pocket-problem,2.0,-1,Boulder,V3+,1,10.0,37.41588,-118.44993000000001,107045606,3.25
Problem A,The Hall of Mirrors > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898217/problem-a,2.0,-1,Boulder,V3+,1,10.0,37.41622,-118.45021000000001,107898217,3.25
Impulse Control,Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106093115/impulse-control,1.9,-1,Boulder,V3+,1,12.0,37.41653,-118.44996,106093115,3.25
True Blue,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112337289/true-blue,2.0,-1,Boulder,V3-4,1,12.0,37.41728,-118.45034,112337289,3.5
Solarium,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105943524/solarium,3.2,-1,Boulder,V4-,1,15.0,37.41737,-118.45125,105943524,3.75
Weekender,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988476/weekender,3.1,-1,Boulder,V4,1,20.0,37.41624,-118.44938,105988476,4.0
Dancing in the Street,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683804/dancing-in-the-street,2.0,-1,Boulder,V4,1,,37.41624,-118.44938,111683804,4.0
Browning Variation,Corridor Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108061573/browning-variation,2.8,-1,Boulder,V4 PG13,1,23.0,37.41617,-118.4493,108061573,4.0
A Happy Slapping,Prow Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107483008/a-happy-slapping,2.8,-1,Boulder,V4 PG13,1,15.0,37.41625,-118.44931000000001,107483008,4.0
Big Chicken,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988465/big-chicken,3.0,-1,Boulder,V4,1,15.0,37.41747,-118.45136000000001,105988465,4.0
Carnivore Hate Devil,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331174/carnivore-hate-devil,2.1,-1,Boulder,V4,1,15.0,37.41788,-118.45147,106331174,4.0
Cue Ball,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331180/cue-ball,3.0,-1,Boulder,V4,1,15.0,37.41788,-118.45147,106331180,4.0
Flag,Secret Arete Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996363/flag,0.0,-1,Boulder,V4,1,,37.417970000000004,-118.45146000000001,106996363,4.0
Cornholio,Atari Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114170780/cornholio,2.0,-1,Boulder,V4 PG13,1,10.0,37.4165,-118.44828999999999,114170780,4.0
Two-Stroke,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997351/two-stroke,2.0,-1,Boulder,V4,1,12.0,37.41675,-118.44941999999999,106997351,4.0
Blood Simple,Blood Simple Wall > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997043/blood-simple,3.5,-1,Boulder,V4 PG13,1,18.0,37.416959999999996,-118.44946999999999,106997043,4.0
Does A Rose Lose It's Color In The Rain,Rio Rose Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997079/does-a-rose-lose-its-color-in-the-rain,2.0,-1,Boulder,V4,1,12.0,37.41675,-118.44941999999999,106997079,4.0
California Über Älles,California Wall > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997168/california-uber-alles,1.0,-1,Boulder,V4,1,16.0,37.41675,-118.44941999999999,106997168,4.0
Problem C,Flying Saucer Alcove > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997425/problem-c,1.5,-1,Boulder,V4,1,12.0,37.41675,-118.44941999999999,106997425,4.0
Boy-Oh-Boy-Oh-Boy,Marvelous Flake Boulder > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977801/boy-oh-boy-oh-boy,1.0,-1,Boulder,V4,1,8.0,37.416540000000005,-118.44888,106977801,4.0
My Heart Grew Wings Under Desert Skies,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106054889/my-heart-grew-wings-under-desert-skies,3.3,-1,Boulder,V4 PG13,1,25.0,37.41698,-118.45133,106054889,4.0
Hippy Bishop,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683832/hippy-bishop,1.5,-1,Boulder,V4,1,,37.4161,-118.45012,111683832,4.0
Problem C,Big Arete Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279661/problem-c,1.0,-1,Boulder,V4 PG13,1,15.0,37.41511,-118.44859,106279661,4.0
Pokemon,Pokemon Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279671/pokemon,2.0,-1,Boulder,V4,1,10.0,37.41538,-118.44893,106279671,4.0
Problem A,Highbrow Area > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541916/problem-a,2.0,-1,Boulder,V4,1,15.0,37.4155,-118.44922,107541916,4.0
Problem C,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045700/problem-c,2.5,-1,Boulder,V4,1,,37.415690000000005,-118.44957,107045700,4.0
Orb Short,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045738/orb-short,2.0,-1,Boulder,V4,1,,37.415690000000005,-118.44957,107045738,4.0
Pinch Problem,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045614/pinch-problem,2.0,-1,Boulder,V4,1,12.0,37.41588,-118.44993000000001,107045614,4.0
Even Bigger Dick American Hero,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106100083/even-bigger-dick-american-hero,2.0,-1,Boulder,V4,1,20.0,37.4191,-118.4546,106100083,4.0
Ketron Classic,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106054139/ketron-classic,3.5,-1,Boulder,V4,1,,37.418,-118.45200000000001,106054139,4.0
Savannah,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111894972/savannah,2.1,-1,Boulder,V4,1,,37.418,-118.45200000000001,111894972,4.0
My Fingers In Your Brain,Grindrite Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106617389/my-fingers-in-your-brain,2.3,-1,Boulder,V4,1,20.0,37.41602,-118.44908999999998,106617389,4.0
Beer Tumor Right,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275488/beer-tumor-right,2.7,-1,Boulder,V4,1,10.0,37.41591,-118.44877,106275488,4.0
Unnamed,Dusty Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108061584/unnamed,3.0,-1,Boulder,V4 PG13,1,15.0,37.4158,-118.4483,108061584,4.0
Duck Bill Dyno,Zero Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112475725/duck-bill-dyno,2.0,-1,Boulder,V4,1,6.0,37.4159,-118.44855,112475725,4.0
War Drum,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106052578/war-drum,1.9,-1,Boulder,V4,1,,37.418440000000004,-118.45268999999999,106052578,4.0
The Flying Zebra,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107006182/the-flying-zebra,3.4,-1,Boulder,V4,1,,37.418440000000004,-118.45268999999999,107006182,4.0
Bleached Bones,Bleached Bones Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106052632/bleached-bones,2.8,-1,Boulder,V4,1,,37.4185,-118.45253000000001,106052632,4.0
Burning Rubber Necklace,Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106055538/burning-rubber-necklace,3.0,-1,Boulder,V4,1,,37.41857,-118.45256,106055538,4.0
I'll Never Be A Veteran,Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106326722/ill-never-be-a-veteran,1.8,-1,Boulder,V4,1,12.0,37.41857,-118.45256,106326722,4.0
Gamekeeper Clifford,Cry Baby Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111480995/gamekeeper-clifford,2.0,-1,Boulder,V4,1,15.0,37.41919,-118.45364,111480995,4.0
Cleopatra,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107092849/cleopatra,4.0,-1,Boulder,V4 PG13,1,20.0,37.41873,-118.45395,107092849,4.0
Tin Man,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108046897/tin-man,3.0,-1,Boulder,V4-5,1,12.0,37.41873,-118.45395,108046897,4.5
Gleaner Variation,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109877074/gleaner-variation,3.0,-1,Boulder,V5,1,15.0,37.416309999999996,-118.44951,109877074,5.0
Vulcan Crawl,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988468/vulcan-crawl,3.1,-1,Boulder,V5,1,30.0,37.41747,-118.45136000000001,105988468,5.0
Weapons of Mass Distraction,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109137876/weapons-of-mass-distraction,2.5,-1,Boulder,V5,1,10.0,37.41747,-118.45136000000001,109137876,5.0
Groundwater,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106093061/groundwater,2.1,-1,Boulder,V5,1,,37.41724,-118.45103,106093061,5.0
Better to Light a Candle than to Curse the Darkness,Heavenly Path Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683851/better-to-light-a-candle-than-to-curse-the-darkness,2.0,-1,Boulder,V5,1,,37.41718,-118.45095,111683851,5.0
Land of Milk and Honey,Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107948339/land-of-milk-and-honey,2.0,-1,Boulder,V5,1,,37.41728,-118.45034,107948339,5.0
Done With The South,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997340/done-with-the-south,3.1,-1,Boulder,V5 PG13,1,20.0,37.41675,-118.44941999999999,106997340,5.0
Wills Arete,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106337264/wills-arete,3.0,-1,Boulder,V5,1,20.0,37.41698,-118.45133,106337264,5.0
Mr. Happy,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107490517/mr-happy,2.6,-1,Boulder,V5,1,,37.4161,-118.45012,107490517,5.0
There's Nothing You Can Do That Can't Be Done,Southern Section > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541899/theres-nothing-you-can-do-that-cant-be-done,1.0,-1,Boulder,V5,1,15.0,37.41548,-118.44911,107541899,5.0
Hair Trigger,Hair Trigger Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541921/hair-trigger,2.5,-1,Boulder,V5,1,12.0,37.415490000000005,-118.44928,107541921,5.0
Hair Trigger - Variation,Hair Trigger Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541927/hair-trigger-variation,2.2,-1,Boulder,V5,1,18.0,37.415490000000005,-118.44928,107541927,5.0
Alex Patterson,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045732/alex-patterson,2.4,-1,Boulder,V5,1,,37.415690000000005,-118.44957,107045732,5.0
Rene,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279726/rene,3.6,-1,Boulder,V5 PG13,1,22.0,37.41588,-118.44993000000001,106279726,5.0
Sidepull Problem,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045626/sidepull-problem,2.1,-1,Boulder,V5,1,10.0,37.41588,-118.44993000000001,107045626,5.0
Captain Hook,Captain Hook Alcove > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107009331/captain-hook,2.7,-1,Boulder,V5,1,10.0,37.416,-118.45,107009331,5.0
Hong Kong Phooey,King Louis > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116100150/hong-kong-phooey,2.0,-1,Boulder,V5,1,10.0,37.41622,-118.45021000000001,116100150,5.0
Sucker Punch,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126697/sucker-punch,2.6,-1,Boulder,V5,1,8.0,37.4182,-118.4521,106126697,5.0
East Easy Rider,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126708/east-easy-rider,2.2,-1,Boulder,V5,1,15.0,37.4182,-118.4521,106126708,5.0
Banana-rang Delight,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112795838/banana-rang-delight,3.0,-1,Boulder,V5,1,10.0,37.41591,-118.44877,112795838,5.0
Groundhog Day,Zero Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112475862/groundhog-day,2.3,-1,Boulder,V5,1,8.0,37.4159,-118.44856999999999,112475862,5.0
Serengeti,Serengeti Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106052564/serengeti,3.3,-1,Boulder,V5,1,15.0,37.418440000000004,-118.45268999999999,106052564,5.0
Son of Claudius Rufus,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107007903/son-of-claudius-rufus,2.8,-1,Boulder,V5,1,,37.417,-118.4509,107007903,5.0
More Water Less Power,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112501940/more-water-less-power,2.5,-1,Boulder,V5+,1,40.0,37.41724,-118.45103,112501940,5.25
Intolerable Cruelty,Coen Brothers Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997382/intolerable-cruelty,1.0,-1,Boulder,V5+,1,12.0,37.41675,-118.44941999999999,106997382,5.25
Maximilien,Maximilien Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898129/maximilien,1.0,-1,Boulder,V5+,1,15.0,37.41622,-118.45021000000001,107898129,5.25
Control Technique,Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110781007/control-technique,1.3,-1,Boulder,V5-6,1,,37.41653,-118.44996,110781007,5.5
Big City Boy,Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107948292/big-city-boy,2.0,-1,Boulder,V6-,1,12.0,37.41728,-118.45034,107948292,5.75
DIRT is a Four Letter Word,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107017214/dirt-is-a-four-letter-word,1.0,-1,Boulder,V6-,1,8.0,37.415690000000005,-118.44957,107017214,5.75
The Gleaner,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106099405/the-gleaner,3.1,-1,Boulder,V6,1,15.0,37.416309999999996,-118.44951,106099405,6.0
The Hulk,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988462/the-hulk,3.7,-1,Boulder,V6,1,15.0,37.41747,-118.45136000000001,105988462,6.0
Action Figure,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068458/action-figure,2.9,-1,Boulder,V6,1,8.0,37.41749,-118.45018,106068458,6.0
Little Country Girl,Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107948331/little-country-girl,1.0,-1,Boulder,V6,1,12.0,37.41728,-118.45034,107948331,6.0
Rheinstor,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331192/rheinstor,2.6,-1,Boulder,V6,1,15.0,37.41788,-118.45147,106331192,6.0
Vampyros Lesbos,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726288/vampyros-lesbos,2.6,-1,Boulder,V6,1,15.0,37.41788,-118.45147,111726288,6.0
Vampiric Sceptre,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726350/vampiric-sceptre,2.0,-1,Boulder,V6,1,,37.41788,-118.45147,111726350,6.0
Atari,Atari Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106044386/atari,3.9,-1,Boulder,V6 R,1,14.0,37.4165,-118.44828999999999,106044386,6.25
Oompa-Loompa,The Cracks On The Rim Right Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977829/oompa-loompa,1.0,-1,Boulder,V6 PG13,1,15.0,37.416540000000005,-118.44872,106977829,6.0
Take the Force of the Blow,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126727/take-the-force-of-the-blow,2.3,-1,Boulder,V6,1,12.0,37.41698,-118.45133,106126727,6.0
Mister Witty,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126733/mister-witty,3.6,-1,Boulder,V6 PG13,1,15.0,37.41698,-118.45133,106126733,6.0
Every Color You Are,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126755/every-color-you-are,3.7,-1,Boulder,V6,1,15.0,37.41698,-118.45133,106126755,6.0
Pappa Chubby,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070999/pappa-chubby,2.2,-1,Boulder,V6,1,10.0,37.4161,-118.45012,106070999,6.0
Piss and Vinegar,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111703806/piss-and-vinegar,0.0,-1,Boulder,V6,1,14.0,37.4161,-118.45012,111703806,6.0
