,Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks
263,the_sphinx,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107814380/the-sphinx,3.0,-1,Boulder,V2,1,20.0,37.41873,-118.45395,1,1,3,0
264,Sexual Camel,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107915091/sexual-camel,3.0,-1,Boulder,V2,1,12.0,37.41873,-118.45395,5,2,24,5
265,Silly Hipster,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108056805/silly-hipster,2.0,-1,Boulder,V2,1,10.0,37.41873,-118.45395,1,1,0,1
266,Poop Streak,The Truth Is Known > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116087448/poop-streak,3.0,-1,Boulder,V2+ X,1,25.0,37.41652,-118.45033000000001,1,1,0,0
267,Kling and Smirk,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106054156/kling-and-smirk,2.7,-1,Boulder,V2+,1,,37.418,-118.45200000000001,95,33,81,140
268,Tunnel Vision,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108152988/tunnel-vision,3.0,-1,Boulder,V2+,1,12.0,37.41873,-118.45395,1,1,7,1
269,Comfort of Home,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106130495/comfort-of-home,2.3,-1,Boulder,V2-3,1,12.0,37.41724,-118.45103,45,20,20,76
270,Bear,Split Melon Right Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114170994/bear,2.0,-1,Boulder,V2-3,1,14.0,37.41706,-118.45061000000001,1,1,0,1
271,Frog's Birthday (project),Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/113689676/frogs-birthday-project,1.0,-1,Boulder,V2-3,1,10.0,37.41873,-118.45395,1,1,2,0
272,Monkey Hang,Monkey Hang Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105799647/monkey-hang,2.7,-1,Boulder,V3-,1,,37.41619,-118.44913999999999,221,83,133,497
273,Rendezvous With an Alien,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105799656/rendezvous-with-an-alien,2.4,-1,Boulder,V3-,1,,37.41737,-118.45125,48,18,34,75
274,"Giggle, Giggle","Giggle, Giggle Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107003633/giggle-giggle,2.4,-1,Boulder,V3-,1,12.0,37.41845,-118.45233999999999,9,4,3,12
275,Problem 1,Blight Induced Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086702/problem-1,0.5,-1,Boulder,V3-,1,,37.41896,-118.45364,2,1,0,5
276,Hard Crack,Hard Crack Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108010732/hard-crack,3.6,-1,Boulder,V3-,1,,37.41665,-118.44774,19,8,86,19
277,Joseph,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106099420/joseph,2.3,-1,Boulder,V3,1,15.0,37.416309999999996,-118.44951,44,12,34,85
278,All-Nighter,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107032817/all-nighter,2.6,-1,Boulder,V3 R,1,25.0,37.41624,-118.44938,35,9,18,61
279,A Bit of Fluff,Corridor Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107027032/a-bit-of-fluff,1.5,-1,Boulder,V3,1,40.0,37.41617,-118.4493,2,2,3,5
280,Azzeed Jiz,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112397879/azzeed-jiz,2.1,-1,Boulder,V3,1,15.0,37.41625,-118.44931000000001,10,3,5,16
281,Corporation Pop,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106093054/corporation-pop,2.0,-1,Boulder,V3,1,,37.41724,-118.45103,26,8,11,47
282,September's Here Again,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106976618/septembers-here-again,2.0,-1,Boulder,V3,1,12.0,37.41749,-118.45018,5,3,3,7
283,Brilliant Trees,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331151/brilliant-trees,1.6,-1,Boulder,V3,1,20.0,37.41788,-118.45147,10,2,3,12
284,Rio's Secret Arete,Secret Arete Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996368/rios-secret-arete,3.7,-1,Boulder,V3,1,,37.417970000000004,-118.45146000000001,43,12,143,52
285,Problem A,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997347/problem-a,1.5,-1,Boulder,V3,1,15.0,37.41675,-118.44941999999999,2,1,0,0
286,Black Magic,Black Magic Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996981/black-magic,3.7,-1,Boulder,V3 R,1,20.0,37.41675,-118.44941999999999,94,36,151,113
287,Coen,Blood Simple Wall > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997037/coen,2.3,-1,Boulder,V3,1,15.0,37.416959999999996,-118.44946999999999,4,2,3,8
288,Ethan,Coen Brothers Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997376/ethan,1.0,-1,Boulder,V3,1,12.0,37.41675,-118.44941999999999,1,1,0,4
289,Antigravity Geobat,Flying Saucer Rock > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997394/antigravity-geobat,2.7,-1,Boulder,V3,1,15.0,37.41675,-118.44941999999999,3,3,7,2
290,Boy-Oh-Boy,Marvelous Flake Boulder > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977794/boy-oh-boy,2.0,-1,Boulder,V3,1,12.0,37.416540000000005,-118.44888,1,1,0,4
291,Matilda,The Cracks On The Rim Right Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977860/matilda,2.0,-1,Boulder,V3,1,10.0,37.416540000000005,-118.44872,1,1,0,4
292,Hit the High Hard One,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108058267/hit-the-high-hard-one,2.0,-1,Boulder,V3,1,10.0,37.4161,-118.45012,7,3,5,8
293,Corned Beef Hash,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683683/corned-beef-hash,1.7,-1,Boulder,V3,1,9.0,37.4161,-118.45012,3,1,0,4
294,Problem A,Big Arete Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106272939/problem-a,2.0,-1,Boulder,V3,1,15.0,37.41511,-118.44859,1,1,1,2
295,Sorry About That (East Side),Southern Section > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106273770/sorry-about-that-east-side,1.0,-1,Boulder,V3,1,10.0,37.41548,-118.44911,1,1,1,2
296,Problem A,Southern Section > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541907/problem-a,2.0,-1,Boulder,V3,1,15.0,37.41548,-118.44911,1,1,0,2
297,Crack Problem,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279736/crack-problem,1.9,-1,Boulder,V3,1,12.0,37.41588,-118.44993000000001,7,4,3,10
298,Number One,Powis Boulder > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045656/number-one,2.5,-1,Boulder,V3,1,12.0,37.41588,-118.44985,6,2,3,9
299,Problem A,Captain Hook Alcove > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107542000/problem-a,1.0,-1,Boulder,V3 PG13,1,18.0,37.416,-118.45,1,1,0,0
300,Sacré Coeur,Front Block > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898115/sacre-coeur,2.4,-1,Boulder,V3,1,10.0,37.41622,-118.45021000000001,11,3,3,16
301,Size Matters,Baroque Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898149/size-matters,3.0,-1,Boulder,V3,1,10.0,37.41622,-118.45021000000001,1,1,5,2
302,Baroque,Baroque Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898159/baroque,2.5,-1,Boulder,V3,1,10.0,37.41622,-118.45021000000001,2,1,0,4
303,Wavy Gravy Direct,Wavy Gravy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086167/wavy-gravy-direct,3.0,-1,Boulder,V3,1,10.0,37.416470000000004,-118.44993999999998,7,3,10,14
304,Ben and Jerry's,BD Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086635/ben-and-jerrys,1.5,-1,Boulder,V3,1,10.0,37.41657,-118.44993000000001,4,2,2,5
305,Slap Happy,Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106093108/slap-happy,2.9,-1,Boulder,V3,1,12.0,37.41653,-118.44996,134,40,106,238
306,Pirate Booty,Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106093121/pirate-booty,2.3,-1,Boulder,V3,1,10.0,37.41653,-118.44996,86,27,22,165
307,Crack Happy,Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112574292/crack-happy,2.5,-1,Boulder,V3,1,10.0,37.41653,-118.44996,2,2,1,2
308,Problem A,More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107939685/problem-a,3.0,-1,Boulder,V3 PG13,1,20.0,37.4191,-118.4543,1,1,3,2
309,Big Dick American Hero,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106100016/big-dick-american-hero,2.7,-1,Boulder,V3,1,20.0,37.4191,-118.4546,6,4,8,4
310,Top Gun,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107939718/top-gun,2.3,-1,Boulder,V3,1,15.0,37.4191,-118.4546,3,3,3,8
311,Clifford the Dog,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470803/clifford-the-dog,2.0,-1,Boulder,V3,1,15.0,37.4191,-118.4546,1,1,0,4
312,Beat It,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132018/beat-it,2.3,-1,Boulder,V3,1,12.0,37.418,-118.45200000000001,13,4,14,18
313,Carrot Top,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126702/carrot-top,2.9,-1,Boulder,V3,1,12.0,37.4182,-118.4521,153,49,116,240
314,Unnamed 1,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132916/unnamed-1,1.9,-1,Boulder,V3,1,10.0,37.4178,-118.4519,14,3,5,23
315,Unnamed 4,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132957/unnamed-4,2.1,-1,Boulder,V3,1,,37.4178,-118.4519,15,4,4,21
316,Grindrite,Grindrite Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106273815/grindrite,2.9,-1,Boulder,V3,1,15.0,37.41602,-118.44908999999998,31,12,38,34
317,It's The Add-itude,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275426/its-the-add-itude,2.3,-1,Boulder,V3,1,15.0,37.41607,-118.44887,6,1,2,7
318,Nonsuch,Non Such Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107897709/nonsuch,1.3,-1,Boulder,V3,1,14.0,37.41581,-118.44905,3,1,1,3
319,Beer Tumor,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275477/beer-tumor,2.6,-1,Boulder,V3,1,10.0,37.41591,-118.44877,66,13,29,121
320,Hector,Soweto Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106326730/hector,1.0,-1,Boulder,V3,1,10.0,37.41857,-118.45256,3,2,2,7
321,Razorblade Halloween,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106953947/razorblade-halloween,1.5,-1,Boulder,V3,1,12.0,37.41855,-118.45283,2,1,2,1
322,In-between,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109140038/in-between,2.0,-1,Boulder,V3,1,15.0,37.41898,-118.45338999999998,2,1,0,5
323,Name Tag,Stimulus Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110129915/name-tag,2.0,-1,Boulder,V3,1,12.0,37.41897,-118.45438999999999,1,1,1,0
324,Safesurfer,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108091202/safesurfer,2.4,-1,Boulder,V3,1,10.0,37.417,-118.4509,40,10,13,66
325,Pottenger's Wish List,Coors Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107864799/pottengers-wish-list,1.9,-1,Boulder,V3,1,,37.41689,-118.4507,11,5,6,17
326,Tall Wall Middle,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106114148/tall-wall-middle,3.5,-1,Boulder,V3+ R,1,28.0,37.41698,-118.45133,2,1,7,1
327,Pocket Problem,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045606/pocket-problem,2.0,-1,Boulder,V3+,1,10.0,37.41588,-118.44993000000001,4,1,4,6
328,Problem A,The Hall of Mirrors > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898217/problem-a,2.0,-1,Boulder,V3+,1,10.0,37.41622,-118.45021000000001,1,1,0,2
329,Impulse Control,Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106093115/impulse-control,1.9,-1,Boulder,V3+,1,12.0,37.41653,-118.44996,33,16,5,67
330,True Blue,Back Walls > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112337289/true-blue,2.0,-1,Boulder,V3-4,1,12.0,37.41728,-118.45034,1,1,0,1
331,Solarium,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105943524/solarium,3.2,-1,Boulder,V4-,1,15.0,37.41737,-118.45125,357,154,404,635
332,Weekender,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988476/weekender,3.1,-1,Boulder,V4,1,20.0,37.41624,-118.44938,139,35,154,268
333,Dancing in the Street,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683804/dancing-in-the-street,2.0,-1,Boulder,V4,1,,37.41624,-118.44938,7,4,9,11
334,Browning Variation,Corridor Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108061573/browning-variation,2.8,-1,Boulder,V4 PG13,1,23.0,37.41617,-118.4493,6,5,2,8
335,A Happy Slapping,Prow Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107483008/a-happy-slapping,2.8,-1,Boulder,V4 PG13,1,15.0,37.41625,-118.44931000000001,4,1,3,6
336,Big Chicken,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988465/big-chicken,3.0,-1,Boulder,V4,1,15.0,37.41747,-118.45136000000001,83,27,136,105
337,Carnivore Hate Devil,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331174/carnivore-hate-devil,2.1,-1,Boulder,V4,1,15.0,37.41788,-118.45147,16,6,6,18
338,Cue Ball,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331180/cue-ball,3.0,-1,Boulder,V4,1,15.0,37.41788,-118.45147,69,23,77,83
339,Flag,Secret Arete Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996363/flag,-1.0,-1,Boulder,V4,1,,37.417970000000004,-118.45146000000001,0,1,1,0
340,Cornholio,Atari Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114170780/cornholio,2.0,-1,Boulder,V4 PG13,1,10.0,37.4165,-118.44828999999999,1,1,0,1
341,Two-Stroke,Water Saps Cave > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997351/two-stroke,2.0,-1,Boulder,V4,1,12.0,37.41675,-118.44941999999999,1,1,1,2
342,Blood Simple,Blood Simple Wall > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997043/blood-simple,3.5,-1,Boulder,V4 PG13,1,18.0,37.416959999999996,-118.44946999999999,2,1,2,2
343,Does A Rose Lose It's Color In The Rain,Rio Rose Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997079/does-a-rose-lose-its-color-in-the-rain,2.0,-1,Boulder,V4,1,12.0,37.41675,-118.44941999999999,2,2,2,1
344,California Über Älles,California Wall > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997168/california-uber-alles,1.0,-1,Boulder,V4,1,16.0,37.41675,-118.44941999999999,1,1,1,0
345,Problem C,Flying Saucer Alcove > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997425/problem-c,1.5,-1,Boulder,V4,1,12.0,37.41675,-118.44941999999999,2,1,4,3
346,Boy-Oh-Boy-Oh-Boy,Marvelous Flake Boulder > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977801/boy-oh-boy-oh-boy,1.0,-1,Boulder,V4,1,8.0,37.416540000000005,-118.44888,1,1,0,4
347,My Heart Grew Wings Under Desert Skies,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106054889/my-heart-grew-wings-under-desert-skies,3.3,-1,Boulder,V4 PG13,1,25.0,37.41698,-118.45133,20,9,56,18
348,Hippy Bishop,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111683832/hippy-bishop,1.5,-1,Boulder,V4,1,,37.4161,-118.45012,2,1,0,2
349,Problem C,Big Arete Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279661/problem-c,1.0,-1,Boulder,V4 PG13,1,15.0,37.41511,-118.44859,1,1,0,0
350,Pokemon,Pokemon Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279671/pokemon,2.0,-1,Boulder,V4,1,10.0,37.41538,-118.44893,2,1,2,1
351,Problem A,Highbrow Area > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541916/problem-a,2.0,-1,Boulder,V4,1,15.0,37.4155,-118.44922,1,1,2,2
352,Problem C,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045700/problem-c,2.5,-1,Boulder,V4,1,,37.415690000000005,-118.44957,2,1,2,5
353,Orb Short,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045738/orb-short,2.0,-1,Boulder,V4,1,,37.415690000000005,-118.44957,4,1,2,7
354,Pinch Problem,Hand to Hand Combat Wall > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045614/pinch-problem,2.0,-1,Boulder,V4,1,12.0,37.41588,-118.44993000000001,1,1,0,2
355,Even Bigger Dick American Hero,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106100083/even-bigger-dick-american-hero,2.0,-1,Boulder,V4,1,20.0,37.4191,-118.4546,2,2,2,2
