,Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks
617,Transition Assistance,Transition Boulder > 49 Palms Oasis Area > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107686872/transition-assistance,2.0,-1,Boulder,V1,1,15.0,34.1181,-116.1157,1,1,8,1
618,Entrance Boulder,Lucky Boy Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114141070/entrance-boulder,1.0,-1,Boulder,V1,1,12.0,34.018229999999996,-116.0737,1,1,2,0
619,Lower Lucky Boulder,Lucky Boy Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114141242/lower-lucky-boulder,1.0,-1,Boulder,V1,1,10.0,34.018229999999996,-116.0737,1,1,6,0
620,The Nice Little Slab,Lucky Boy Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114141389/the-nice-little-slab,1.0,-1,Boulder,V1,1,5.0,34.018229999999996,-116.0737,1,1,2,1
621,The Halfling,Halfling Boulder > The Hang > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106649431/the-halfling,2.5,-1,Boulder,V1+,1,15.0,33.99792,-116.15341000000001,40,13,29,69
622,Vibrator Left Hand,Vibrator Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106096462/vibrator-left-hand,1.0,-1,Boulder,V1+,1,15.0,33.98932,-116.16342,1,1,3,3
623,Gambit,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106115188/gambit,1.3,-1,Boulder,V1+,1,12.0,34.01428,-116.15827,12,4,7,19
624,Buckskin,Little Big Horn Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106277686/buckskin,1.0,-1,Boulder,V1+,1,10.0,34.013459999999995,-116.15442,3,1,3,3
625,Split End Left,Intersection Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116170265/split-end-left,2.0,-1,Boulder,V1+,1,9.0,34.0184,-116.16365,1,1,0,1
626,Chuckawalla Roast,Chuckawalla Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106043727/chuckawalla-roast,2.4,-1,Boulder,V1+,1,15.0,34.0202,-116.165,10,1,6,16
627,Tilt-o-Meter Right,Tilt-o-Meter Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106332346/tilt-o-meter-right,2.3,-1,Boulder,V1+,1,15.0,34.02044,-116.16555,21,8,13,50
628,Gizmodo,Gizmo Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106292631/gizmodo,2.0,-1,Boulder,V1+,1,12.0,34.0202,-116.165,1,1,2,0
629,Sweet Tooth,Chocolate Chip > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106318172/sweet-tooth,1.6,-1,Boulder,V1+,1,10.0,34.06265,-116.22634,7,5,3,10
630,Mainland Temple of the Perfect Wave,The Broken Boulder > AFPA Rock Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106278425/mainland-temple-of-the-perfect-wave,2.0,-1,Boulder,V1+ PG13,1,20.0,34.0398,-116.1943,2,1,1,2
631,Garden of Earthly Delights - Stand,The Phantom Cart > The Outer Rim > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/110049119/garden-of-earthly-delights-stand,1.0,-1,Boulder,V1+,1,15.0,34.08392,-116.23255,1,1,1,2
632,Walk the Line,White Line Boulder > Human Sacrifice Cove > The Volcano Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106458184/walk-the-line,1.0,-1,Boulder,V1+,1,12.0,33.9454,-116.07700000000001,1,1,3,0
633,Black and Blue,Tour Boulder One > Tour Boulders > Lechlinksi Cracks Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106346133/black-and-blue,1.0,-1,Boulder,V1+,1,12.0,33.9423,-116.0782,1,1,3,0
634,Zot,Tour Boulder Two > Tour Boulders > Lechlinksi Cracks Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106346089/zot,1.0,-1,Boulder,V1+ PG13,1,10.0,33.9423,-116.0782,1,1,3,0
635,Uncertain Slap,Towers of Uncertainty > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107087663/uncertain-slap,-1.0,-1,Boulder,V1+,1,10.0,33.9664,-116.0872,0,1,2,0
636,Foot Fetish,Hoi Polloi Boulder > Stonehenge Boulders > Stonehenge and Fry Boulders > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106059776/foot-fetish,2.9,-1,Boulder,V1+,1,20.0,33.9962,-116.15,7,5,28,14
637,Bongo Man,Jimmy Cliff Boulder > Jimmy Cliff Area > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106676761/bongo-man,1.0,-1,Boulder,V1+,1,15.0,34.0121,-116.1773,1,1,0,1
638,V1 Left,V1 Boulder > Inner Circle > The Underground > Queen Mountain Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109965103/v1-left,2.0,-1,Boulder,V1+,1,8.0,34.05942,-116.10196,2,2,5,2
639,It's Da Oooze,Mullet Bloc > The Separate Boulders > The Wastelands > Queen Mountain Base > Queen Mountain Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106643967/its-da-oooze,2.0,-1,Boulder,V1+,1,15.0,34.0441,-116.1061,1,1,7,0
640,Sprinting Atheist,The Hat > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107518488/sprinting-atheist,1.0,-1,Boulder,V1-2,1,10.0,34.01126,-116.16755,1,1,2,2
641,Face Prob  3,Towers of Uncertainty > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107088130/face-prob-3,-1.0,-1,Boulder,V1-2,1,10.0,33.9664,-116.0872,0,1,2,0
642,Block Party,Shipwreck Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106048321/block-party,2.6,-1,Boulder,V2-,1,25.0,34.01102,-116.16606000000002,7,7,27,12
643,Fling,Intersection Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116170277/fling,2.0,-1,Boulder,V2-,1,9.0,34.0184,-116.16365,1,1,1,0
644,Room to Receive,Tithe Rock > Lehi's Wilderness > Indian Cove Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107785141/room-to-receive,-1.0,-1,Boulder,V2-,1,,34.0933,-116.1585,0,1,5,0
645,X Offender,Illicit Sweetie Boulder > The Hang > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106649403/x-offender,1.7,-1,Boulder,V2,1,18.0,33.998020000000004,-116.15351000000001,10,2,20,10
646,Boulder Crack,Boulder Crack Rock > Planet X Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106666829/boulder-crack,2.8,-1,Boulder,V2,1,13.0,33.99638,-116.15553,8,2,45,10
647,Traverse,Satellite Boulder > Planet X Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114234841/traverse,2.0,-1,Boulder,V2,1,,33.99638,-116.15553,2,1,2,2
648,Mahogany,The Wood Block > Love Nest Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106641431/mahogany,2.0,-1,Boulder,V2,1,12.0,33.9966,-116.1554,1,1,3,0
649,Up 20,Sandy Wash Corridor > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106096439/up-20,3.0,-1,Boulder,V2 R,1,20.0,33.98932,-116.16342,4,2,19,5
650,Turban,The Hatrack > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725563/turban,1.6,-1,Boulder,V2,1,10.0,33.98932,-116.16342,14,7,5,21
651,Herbivore,Collieherb Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105723307/herbivore,1.3,-1,Boulder,V2,1,15.0,33.98932,-116.16342,6,4,6,4
652,Border Collie,Collieherb Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106047129/border-collie,1.5,-1,Boulder,V2,1,15.0,33.98932,-116.16342,2,2,4,2
653,Herbaliser,Collieherb Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106314646/herbaliser,2.0,-1,Boulder,V2,1,15.0,33.98932,-116.16342,2,1,5,1
654,Vibrator,Vibrator Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106096452/vibrator,2.0,-1,Boulder,V2,1,15.0,33.98932,-116.16342,1,1,5,2
655,French Roast,French Roast Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106314686/french-roast,2.0,-1,Boulder,V2,1,12.0,33.98932,-116.16342,3,2,11,3
656,Powell Pinch,Powell Pinch Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/110053044/powell-pinch,2.0,-1,Boulder,V2,1,12.0,33.98932,-116.16342,5,3,14,5
657,Night Train,Saturday Night Live Boulder > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106461753/night-train,1.7,-1,Boulder,V2,1,14.0,34.014309999999995,-116.17112,6,4,8,6
658,Trailblazer,Trailblazer Rock > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106461647/trailblazer,2.0,-1,Boulder,V2,1,13.0,34.014309999999995,-116.17112,3,3,3,0
659,Soft Pretzel,Pretzel Rock > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106463052/soft-pretzel,1.3,-1,Boulder,V2,1,12.0,34.014309999999995,-116.17112,3,2,5,7
660,Old Horizontal,Victory Boulder > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106625580/old-horizontal,1.0,-1,Boulder,V2,1,10.0,34.014309999999995,-116.17112,1,1,1,0
661,Turtle Face Center,Wedge Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106146685/turtle-face-center,2.8,-1,Boulder,V2,1,20.0,34.0099,-116.16866,18,4,42,19
662,Chalk Party,Shipwreck Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106294398/chalk-party,1.0,-1,Boulder,V2,1,12.0,34.01102,-116.16606000000002,1,1,0,0
663,Turboflange,Shipwreck Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106294790/turboflange,2.0,-1,Boulder,V2 R,1,35.0,34.01102,-116.16606000000002,1,1,2,1
664,Yawning Flare,Jump Chump Clump > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106073949/yawning-flare,1.8,-1,Boulder,V2,1,20.0,34.01102,-116.16606000000002,6,3,5,7
665,Jump Chump,Jump Chump Clump > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106073955/jump-chump,3.0,-1,Boulder,V2,1,15.0,34.01102,-116.16606000000002,5,4,11,5
666,El Dave,Semi-Precious Boulder > Semi-Precious Bouldering > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106294758/el-dave,1.0,-1,Boulder,V2,1,15.0,34.01273,-116.16842,2,1,0,1
667,Zinger,Zinger Boulder > Semi-Precious Bouldering > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106126599/zinger,1.2,-1,Boulder,V2,1,15.0,34.01273,-116.16842,5,4,2,5
668,Pony Stampede,Pony Stampede Boulder > Semi-Precious Bouldering > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116175693/pony-stampede,2.0,-1,Boulder,V2,1,6.0,34.012370000000004,-116.16206000000001,2,2,2,1
669,The Boxer Problem,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105908403/the-boxer-problem,2.4,-1,Boulder,V2,1,13.0,34.01428,-116.15827,85,23,119,150
670,Meat Substitute,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106072544/meat-substitute,2.7,-1,Boulder,V2,1,15.0,34.01428,-116.15827,14,5,41,19
671,Ribtickler,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106072555/ribtickler,1.3,-1,Boulder,V2,1,14.0,34.01428,-116.15827,10,4,5,22
672,Wrangler,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106115194/wrangler,1.6,-1,Boulder,V2,1,12.0,34.01428,-116.15827,14,5,8,24
673,Xylophone,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106115244/xylophone,2.2,-1,Boulder,V2,1,14.0,34.01428,-116.15827,14,6,29,31
674,Key Largo,Chip Flakey Boulder > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/113970516/key-largo,3.3,-1,Boulder,V2,1,,34.0136,-116.15473,3,1,19,6
675,Unnamed,The Pig Sty > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112284409/unnamed,1.7,-1,Boulder,V2,1,8.0,34.01398,-116.15438999999999,3,2,0,5
676,Face Off,The Asteroid Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106275701/face-off,2.0,-1,Boulder,V2,1,12.0,34.013459999999995,-116.15442,2,1,12,2
677,Ultraviolet,The Asteroid Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106275716/ultraviolet,1.8,-1,Boulder,V2,1,12.0,34.013459999999995,-116.15442,6,2,14,10
678,Voyager,The Asteroid Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106275722/voyager,1.0,-1,Boulder,V2,1,12.0,34.013459999999995,-116.15442,5,3,4,4
679,"Intersection Boulder, Center",Intersection Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725287/intersection-boulder-center,2.0,-1,Boulder,V2,1,20.0,34.0184,-116.16365,16,5,6,16
680,There Will Be Piss,Stem Gem Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112520088/there-will-be-piss,1.5,-1,Boulder,V2,1,25.0,34.0184,-116.16365,2,1,10,2
681,Varsity Crank,School Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725296/varsity-crank,1.0,-1,Boulder,V2,1,20.0,34.0184,-116.16365,1,1,2,1
682,Mantle of the New Adonis,School Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106385950/mantle-of-the-new-adonis,1.0,-1,Boulder,V2,1,10.0,34.0184,-116.16365,1,1,4,1
683,Black Pea,Black Pea Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114124773/black-pea,3.0,-1,Boulder,V2,1,15.0,34.01773,-116.16418,2,2,10,4
684,Scoop Problem,Hensel Boulder > Scatterbrain Area > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/111704783/scoop-problem,2.3,-1,Boulder,V2,1,11.0,34.018240000000006,-116.16346000000001,6,2,29,9
685,Weenie Roast,Campfire Circle Boulder > HVCG South > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106295993/weenie-roast,2.3,-1,Boulder,V2,1,12.0,34.01742,-116.16323999999999,10,3,20,15
686,Weenie Traverse,Campfire Circle Boulder > HVCG South > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106441709/weenie-traverse,2.0,-1,Boulder,V2,1,10.0,34.01742,-116.16323999999999,2,1,9,2
687,IDC Problem,Iron Door Cave Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725488/idc-problem,1.7,-1,Boulder,V2,1,15.0,34.0202,-116.165,3,3,9,4
688,White Rastafarian,White Rastafarian Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722593/white-rastafarian,4.0,-1,Boulder,V2 R,1,20.0,34.02061,-116.16205,142,46,810,170
689,Sit Down Flake,Dino's Egg > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106044191/sit-down-flake,2.0,-1,Boulder,V2,1,5.0,34.0202,-116.165,16,5,9,33
690,False Hueco Traverse,False Hueco Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106048290/false-hueco-traverse,3.0,-1,Boulder,V2,1,15.0,34.0202,-116.165,147,35,282,301
691,Falser Hueco Traverse,False Hueco Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112443810/falser-hueco-traverse,3.2,-1,Boulder,V2,1,,34.0202,-116.165,20,13,43,34
692,Bulgemaster,Tilt-o-Meter Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106332352/bulgemaster,2.5,-1,Boulder,V2,1,10.0,34.02044,-116.16555,41,8,40,78
693,Cole Arete,Cole Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106130527/cole-arete,0.7,-1,Boulder,V2,1,21.0,34.0202,-116.165,3,2,3,4
694,Poorman's Sidewinder,Dike Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112453931/poormans-sidewinder,2.0,-1,Boulder,V2,1,15.0,34.0202,-116.165,1,1,1,1
695,Laura Scudder,Laura Scudder Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109150874/laura-scudder,2.3,-1,Boulder,V2,1,12.0,34.01896,-116.16561999999999,7,4,19,9
696,The Mutant,Mutant Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112454256/the-mutant,1.0,-1,Boulder,V2,1,,34.02247,-116.16413999999999,1,1,2,0
697,Digitations,Rasta City > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112454341/digitations,1.0,-1,Boulder,V2,1,12.0,34.024159999999995,-116.16615,1,1,1,0
698,Browning Slab,Rasta City > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112454354/browning-slab,1.0,-1,Boulder,V2,1,,34.024159999999995,-116.16615,1,1,1,0
699,Jerryatric,Moffat Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106819713/jerryatric,2.0,-1,Boulder,V2,1,20.0,33.983000000000004,-116.1545,2,1,2,2
700,Figure Five,Fidelman Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106123975/figure-five,1.8,-1,Boulder,V2,1,15.0,33.984159999999996,-116.1526,6,4,7,9
701,Lip Encounter   2,Master Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106159662/lip-encounter-2,1.0,-1,Boulder,V2,1,20.0,33.983000000000004,-116.1545,2,2,2,3
702,Ceremonial Campus Problem,Sacred Land Boulder > Painted Savage Boulders > Sacred Land > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/108106123/ceremonial-campus-problem,1.8,-1,Boulder,V2,1,12.0,33.983000000000004,-116.1545,8,4,9,17
703,Little Tool,Powers Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114012376/little-tool,2.0,-1,Boulder,V2,1,12.0,33.983000000000004,-116.1545,1,1,0,0
704,Swinging Richard Direct,Chocolate Boulder 1 > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105789393/swinging-richard-direct,1.4,-1,Boulder,V2,1,15.0,34.06265,-116.22634,7,5,6,10
705,Attractive Brunette Throw,Chocolate Boulder 3 > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105789808/attractive-brunette-throw,1.8,-1,Boulder,V2,1,12.0,34.06265,-116.22634,8,3,3,10
706,Attractive Brunette,Chocolate Boulder 3 > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105789815/attractive-brunette,1.6,-1,Boulder,V2,1,12.0,34.06265,-116.22634,22,8,10,31
707,Stinger,Chocolate Boulder 3 > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106143798/stinger,1.3,-1,Boulder,V2,1,15.0,34.06265,-116.22634,6,4,3,9
708,West Entrance Problem,West Entrance Boulder > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106622340/west-entrance-problem,1.0,-1,Boulder,V2,1,15.0,34.0891,-116.2614,1,1,0,0
709,Ripper,Trashcan Boulders > Trashcan Rock Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722806/ripper,2.0,-1,Boulder,V2,1,20.0,34.040690000000005,-116.19775,21,6,20,20
710,Psycho Roof.,Psycho Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/113949515/psycho-roof,2.0,-1,Boulder,V2,1,20.0,34.0325,-116.20338000000001,1,1,5,0
711,Scumbler Right,Psycho Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/113949572/scumbler-right,2.0,-1,Boulder,V2,1,8.0,34.0325,-116.20338000000001,1,1,5,0
712,Cindy's Route,Psycho Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/113949625/cindys-route,1.0,-1,Boulder,V2,1,10.0,34.0325,-116.20338000000001,1,1,4,0
713,Funny Feet,Psycho Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/113949954/funny-feet,1.0,-1,Boulder,V2,1,8.0,34.0325,-116.20338000000001,1,1,2,0
714,Dino Unknown,Psycho Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/113950014/dino-unknown,1.0,-1,Boulder,V2,1,20.0,34.0325,-116.20338000000001,1,1,2,0
715,PGD Arete,Pabst Boulder > Western Belt > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/108054737/pgd-arete,2.0,-1,Boulder,V2,1,20.0,33.9532,-116.1085,1,1,2,0
716,Shark's Fin Arete,The Shark Fin > Shark Fin Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106349816/sharks-fin-arete,1.0,-1,Boulder,V2,1,15.0,33.9512,-116.0768,1,2,2,1
717,Knuckleball,Knuckleball Boulder > Volcano Boulder Area > The Volcano Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106658051/knuckleball,2.0,-1,Boulder,V2,1,12.0,33.9454,-116.07700000000001,1,1,2,1
