,Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks
191,Darkness at Noon,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322808/darkness-at-noon,2.0,-1,Boulder,V8,1,,37.422540000000005,-118.43364,2,2,2,1
192,Frostbite,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726377/frostbite,2.5,-1,Boulder,V8,1,15.0,37.422540000000005,-118.43364,4,3,2,4
193,Death Star 2000,Death Star Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106617228/death-star-2000,2.7,-1,Boulder,V8,1,12.0,37.42029,-118.43378999999999,3,2,8,1
194,Pow Pow,Pow Pow Alcove > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068479/pow-pow,3.6,-1,Boulder,V8,1,10.0,37.42112,-118.43318000000001,42,25,77,67
195,Honalee,Dragon Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112513100/honalee,2.5,-1,Boulder,V8,1,10.0,37.33822,-118.4735,2,1,5,1
196,Bubba Escapes the Ward,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322788/bubba-escapes-the-ward,2.0,-1,Boulder,V9,1,16.0,37.422540000000005,-118.43364,1,2,3,0
197,The Ninth Wave,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322848/the-ninth-wave,3.2,-1,Boulder,V9,1,20.0,37.422540000000005,-118.43364,5,5,7,4
198,Slunk,Slunk Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068491/slunk,3.4,-1,Boulder,V9,1,,37.4226,-118.4346,7,4,16,5
199,Enter The Dragon,Dragon Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112513071/enter-the-dragon,3.0,-1,Boulder,V9,1,12.0,37.33822,-118.4735,2,1,6,1
200,Aquatic Hitchiker,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108730349/aquatic-hitchiker,3.0,-1,Boulder,V10-,1,8.0,37.422540000000005,-118.43364,9,6,14,11
201,Beefcake,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068510/beefcake,3.2,-1,Boulder,V10,1,14.0,37.422540000000005,-118.43364,15,11,28,14
202,Water Hazard,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322791/water-hazard,2.3,-1,Boulder,V10,1,16.0,37.422540000000005,-118.43364,10,8,14,13
203,Bottom Feeder,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116586291/bottom-feeder,2.0,-1,Boulder,V10,1,12.0,37.422540000000005,-118.43364,1,1,0,0
204,Chizam SDS,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322772/chizam-sds,4.0,-1,Boulder,V10+,1,12.0,37.422540000000005,-118.43364,1,1,5,0
205,Beefy Gecko,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322757/beefy-gecko,3.0,-1,Boulder,V11-,1,15.0,37.422540000000005,-118.43364,7,4,11,9
206,Rorschach Test,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068521/rorschach-test,4.0,-1,Boulder,V11,1,12.0,37.422540000000005,-118.43364,1,1,12,0
207,Exit The Dragon,Dragon Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112513093/exit-the-dragon,2.0,-1,Boulder,V11,1,16.0,37.33822,-118.4735,1,1,1,0
208,Beautiful Gecko,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322741/beautiful-gecko,3.0,-1,Boulder,V12,1,15.0,37.422540000000005,-118.43364,1,1,3,0
209,The Aquarium,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112382233/the-aquarium,3.5,-1,Boulder,V12,1,25.0,37.422540000000005,-118.43364,2,1,4,1
