Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Tang,"Tang > Heaven > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114054684/tang,3.0,-1,"Boulder, Alpine","V5 PG13",1,,37.28499,-118.65077
"Lubricated Baby Boomers","The Sexy Bloc > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/115394099/lubricated-baby-boomers,3.0,-1,Boulder,V5,1,14,37.33501,-118.55503
"Bachar Problem Left","Bachar Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106965059/bachar-problem-left,3.0,-1,Boulder,V5+,1,15,37.32889,-118.57441
"The Golden Rule","Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114260637/the-golden-rule,2.0,-1,Boulder,"V5+ X",1,34,37.33559,-118.57679
"Shelter from the Storm","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106501926/shelter-from-the-storm,2.4,-1,Boulder,V6-,1,,37.32863,-118.57634
"Bowling Pin Sit","Bowling Pin Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107419834/bowling-pin-sit,3.4,-1,Boulder,V6-,1,15,37.32959,-118.5772
"Howard Carter SDS","Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106137389/howard-carter-sds,2.3,-1,Boulder,V6-,1,15,37.329,-118.5773
"Secrets of the Beehive","Secrets of the Beehive Boulder > Secrets of the Beehive Area > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106616292/secrets-of-the-beehive,3.9,-1,Boulder,"V6- R",1,25,37.33711,-118.5759
"Seven Spanish Angels (aka The Ruckus)","Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106070976/seven-spanish-angels-aka-the-ruckus,3.9,-1,Boulder,V6,1,14,37.3388,-118.5776
"Kings and Castles","Chess Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111744241/kings-and-castles,2.5,-1,Boulder,V6,1,10,37.32547,-118.57997
"The Beekeeper","Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106408175/the-beekeeper,3.8,-1,Boulder,"V6 R",1,40,37.3383,-118.5721
"Drone Militia","Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106656303/drone-militia,3.8,-1,Boulder,V6,1,30,37.3377,-118.5701
"Problem C","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110416001/problem-c,2.0,-1,Boulder,V6,1,12,37.33004,-118.57901
"problem D","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110416010/problem-d,2.0,-1,Boulder,V6,1,,37.33004,-118.57901
"Bard Route","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/116066884/bard-route,3.0,-1,Boulder,V6,1,12,37.33004,-118.57901
"Change of Heart","Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106352593/change-of-heart,3.6,-1,Boulder,V6,1,35,37.32888,-118.57484
"Pope's Prow","Mandala/Pope's Prow Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105908245/popes-prow,3.9,-1,Boulder,V6,1,15,37.32909,-118.57492
"Cave Route","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105936116/cave-route,2.8,-1,Boulder,V6,1,,37.32863,-118.57634
"Green Wall Center","Green Wall Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106375359/green-wall-center,3.4,-1,Boulder,V6,1,18,37.32873,-118.57534
"Iron Cross / Iron Circle","Iron Man Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111809663/iron-cross-iron-circle,2.5,-1,Boulder,V6,1,,37.33001,-118.57811
"Rib, No Rib SDS","Hero  Roof Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114039712/rib-no-rib-sds,2.5,-1,Boulder,V6,1,12,37.33,-118.5782
Saigon,"Saigon Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106022301/saigon,3.9,-1,Boulder,V6,1,22,37.32944,-118.57548
Flyboy,"Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106050280/flyboy,3.1,-1,Boulder,V6,1,18,37.33057,-118.57834
Almost,"Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114170601/almost,2.0,-1,Boulder,"V6 PG13",1,12,37.33057,-118.57834
"Milk the Milks","Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106322554/milk-the-milks,2.8,-1,Boulder,V6,1,15,37.329,-118.5773
"Matt's Project","Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111513555/matts-project,2.5,-1,Boulder,V6,1,,37.32906,-118.5768
"Unnamed Sloper to Lip","Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106352801/unnamed-sloper-to-lip,2.8,-1,Boulder,V6,1,15,37.32909,-118.57791
"Popes Roof","Pope's Hat > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107043969/popes-roof,3.1,-1,"Trad, Boulder",V6,1,,37.33013,-118.5785
"Smooth Shrimp","Buttocks/Smooth Shrimp Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108002630/smooth-shrimp,2.8,-1,Boulder,V6,1,,37.32923,-118.57528
Cosmonaut,"Lower Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107347397/cosmonaut,2.3,-1,Boulder,V6,1,20,37.32881,-118.57469
"Backside Mantel","Sharma Traverse Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110067698/backside-mantel,-1.0,-1,Boulder,V6,1,13,37.32954,-118.57498
"Girls of Whiskey Creek","Girls of Whiskey Creek Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111513681/girls-of-whiskey-creek,2.5,-1,Boulder,V6,1,,37.31879,-118.5756
"Approaching Silence","Hall of Mirrors > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107481967/approaching-silence,4.0,-1,Boulder,V6,1,14,37.31237,-118.57958
"Sylvia Plath","Hall of Mirrors > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107481986/sylvia-plath,3.0,-1,Boulder,V6,1,,37.31237,-118.57958
"Evil Empire","Solitaire Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111712021/evil-empire,2.0,-1,Boulder,V6,1,15,37.32013,-118.57949
"Painted Cave","Painted Cave Boulder > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111712395/painted-cave,3.8,-1,Boulder,V6,1,15,37.32317,-118.57981
"Slashface of the Buttermilks","Painted Cave Boulder > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111715290/slashface-of-the-buttermilks,2.8,-1,Boulder,V6,1,15,37.32317,-118.57981
Unnamed,"Xen Boulder > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111728233/unnamed,1.0,-1,Boulder,V6,1,15,37.32287,-118.5802
"Snake Oil","Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114032729/snake-oil,2.4,-1,Boulder,V6-7,1,24,37.3377,-118.5701
"Dishy Grit","Hero  Roof Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114039836/dishy-grit,2.3,-1,Boulder,V6-7,1,16,37.33,-118.5782
"Swiss Legends","Swiss Roof Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111728336/swiss-legends,3.0,-1,Boulder,"V6-7 PG13",1,10,37.3184,-118.57521
"Walk Like an Egyptian","Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114066938/walk-like-an-egyptian,2.0,-1,Boulder,V7-,1,14,37.329,-118.5773
"Get Carter","Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106070980/get-carter,3.1,-1,Boulder,V7,1,15,37.3388,-118.5776
Unnamed,"Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106132731/unnamed,3.8,-1,Boulder,V7,1,,37.3388,-118.5776
"Colin Goes Mental","Edge of Reason Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111735874/colin-goes-mental,2.5,-1,Boulder,V7,1,20,37.32508,-118.58025
Mesothelioma,"Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106628879/mesothelioma,3.7,-1,Boulder,"V7 R",1,25,37.3383,-118.5721
"Lidija's Mouth Direct","Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109979403/lidijas-mouth-direct,2.0,-1,Boulder,V7,1,14,37.3377,-118.5701
"Cindy Swank","Honey Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108700731/cindy-swank,3.0,-1,Boulder,V7,1,,37.337,-118.5702
"The Ninth","The Ninth Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109995560/the-ninth,4.0,-1,Boulder,"V7 PG13",1,20,37.3382,-118.571
"Go Granny Ho","Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107551458/go-granny-ho,2.6,-1,Boulder,V7,1,10,37.32837,-118.57479
"High Plains Drifter","Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105908128/high-plains-drifter,3.9,-1,Boulder,V7,1,35,37.32888,-118.57484
"Pain Grain SDS","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107051296/pain-grain-sds,3.3,-1,Boulder,V7,1,15,37.32863,-118.57634
"Iron Monkey","Iron Man Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107370896/iron-monkey,2.5,-1,Boulder,V7,1,20,37.33001,-118.57811
"Magnetic Attractions","Iron Man Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114039685/magnetic-attractions,1.0,-1,Boulder,V7,1,8,37.33001,-118.57811
"Just Grit","Hero  Roof Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114039791/just-grit,2.0,-1,Boulder,V7,1,12,37.33,-118.5782
"Yayoi Right","Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106130751/yayoi-right,3.1,-1,Boulder,V7,1,17,37.32895,-118.57595
"Cheezy Brit Sit Start","Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114025098/cheezy-brit-sit-start,3.0,-1,Boulder,V7,1,17,37.32906,-118.5768
"Ken's Problem","Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114066844/kens-problem,2.0,-1,Boulder,V7,1,18,37.32909,-118.57791
"Unnamed v7","Lower Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107585946/unnamed-v7,2.2,-1,Boulder,V7,1,10,37.32881,-118.57469
"Pinch Arete","Pinch Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/113908015/pinch-arete,4.0,-1,Boulder,V7,1,10,37.32882,-118.57428
"The Flake","Zen Flute Boulder > Dale's West > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108604974/the-flake,2.8,-1,Boulder,V7,1,12,37.3192,-118.5783
"Evening Snow","Charlie Brown Boulders > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111712347/evening-snow,2.0,-1,Boulder,V7,1,15,37.32283,-118.57926
"Undercling Problem","Painted Cave Boulder > Painted Cave Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111715315/undercling-problem,2.0,-1,Boulder,V7,1,15,37.32317,-118.57981
"Rex Kwon Do stand","Rex Kwon Do Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114054377/rex-kwon-do-stand,3.5,-1,Boulder,V7,1,,37.31789,-118.58488
"Junior's Achievement","Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107919156/juniors-achievement,3.1,-1,Boulder,V7+,1,18,37.32878,-118.57687
Checkerboard,"The Checkerboard Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106129151/checkerboard,4.0,-1,Boulder,V7-8,1,20,37.32544,-118.58067
"Change of Knobs","Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114066872/change-of-knobs,2.3,-1,Boulder,V7-8,1,25,37.32888,-118.57484
"Gleaming the Cube","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106129141/gleaming-the-cube,2.2,-1,Boulder,V8-,1,,37.32863,-118.57634
"Soul Slinger Right","Soul Slinger Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107032733/soul-slinger-right,2.8,-1,Boulder,V8-,1,15,37.32868,-118.57635
"Flyboy SDS","Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106070940/flyboy-sds,3.8,-1,Boulder,V8-,1,,37.33057,-118.57834
"Xavier's Roof","Xav's Roof Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108604948/xaviers-roof,3.9,-1,Boulder,V8-,1,25,37.31814,-118.57567
"Checkerboard Direct","The Checkerboard Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111730089/checkerboard-direct,1.0,-1,Boulder,"V8 R",1,21,37.32544,-118.58067
"Freeze All Cylinders","Edge of Reason Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111726462/freeze-all-cylinders,2.8,-1,Boulder,V8,1,20,37.32508,-118.58025
"Magnetic North","Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108019305/magnetic-north,4.0,-1,Boulder,V8,1,35,37.32837,-118.57479
Devoted,"Mandala/Pope's Prow Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112541564/devoted,2.0,-1,Boulder,V8,1,,37.32909,-118.57492
"Ten Pin Trial","Bowling Pin Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111784838/ten-pin-trial,2.9,-1,Boulder,V8,1,20,37.32959,-118.5772
"Iron Fly","Iron Man Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106384926/iron-fly,2.6,-1,Boulder,V8,1,10,37.33001,-118.57811
"Hard Grit","Hero  Roof Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106127038/hard-grit,2.5,-1,Boulder,V8,1,,37.33,-118.5782
"Just Dishy","Hero  Roof Boulder > Iron Man Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114039853/just-dishy,2.0,-1,Boulder,V8,1,16,37.33,-118.5782
"Saigon Direct","Saigon Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107954191/saigon-direct,3.4,-1,Boulder,V8,1,25,37.32944,-118.57548
"Lululator Low Start","Tut Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111809642/lululator-low-start,2.6,-1,Boulder,V8,1,,37.329,-118.5773
Tenterhooks,"Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106070964/tenterhooks,2.0,-1,Boulder,V8,1,10,37.32895,-118.57595
Yayoi,"Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106130747/yayoi,2.0,-1,Boulder,V8,1,15,37.32895,-118.57595
"Brian's Project","Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107051281/brians-project,2.9,-1,Boulder,V8,1,18,37.32906,-118.5768
"Brian's Direct","Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114032557/brians-direct,2.3,-1,Boulder,V8,1,17,37.32906,-118.5768
Upside,"Upside Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109826087/upside,4.0,-1,Boulder,V8,1,15,37.3276,-118.5757
"Sharma Scoop","Bachar Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106965090/sharma-scoop,2.4,-1,Boulder,V8,1,12,37.32889,-118.57441
"Cocktail Sauce","Buttocks/Smooth Shrimp Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108527916/cocktail-sauce,2.1,-1,Boulder,V8,1,10,37.32923,-118.57528
"Croft Problem","Lower Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107484827/croft-problem,2.6,-1,Boulder,V8,1,10,37.32881,-118.57469
Gastonia,"Hueco Wall Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111513701/gastonia,3.0,-1,Boulder,V8,1,,37.31839,-118.57563
"Flight of the Bumblebee","Brown Wall Boulder > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111728148/flight-of-the-bumblebee,3.0,-1,Boulder,"V8 R",1,35,37.33726,-118.57588
"Northwest Arete","Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114260782/northwest-arete,3.0,-1,Boulder,"V8 R",1,23,37.33559,-118.57679
Solitaire,"Solitaire Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108447780/solitaire,3.7,-1,Boulder,V8,1,15,37.32013,-118.57949
3D,"Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114025005/3d,2.4,-1,Boulder,V8+,1,15,37.32863,-118.57634
Moonraker,"Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108453174/moonraker,2.7,-1,Boulder,V8-9,1,12,37.32863,-118.57634
"General Mills","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114025059/general-mills,2.3,-1,Boulder,V8-9,1,18,37.32863,-118.57634
"Baby Steps to Greatness","The Sexy Bloc > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/115394177/baby-steps-to-greatness,3.0,-1,Boulder,V8-9,1,25,37.33501,-118.55503
"Michael Caine","Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106070972/michael-caine,2.9,-1,Boulder,V9-,1,15,37.3388,-118.5776
"Twin Cracks","Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109646283/twin-cracks,3.1,-1,Boulder,V9,1,,37.3388,-118.5776
"Checkerboard Right","The Checkerboard Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111726453/checkerboard-right,2.0,-1,Boulder,V9,1,20,37.32544,-118.58067
"Swanky Sit","Honey Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108700751/swanky-sit,3.2,-1,Boulder,V9,1,,37.337,-118.5702
"Finders Fee","Honey Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108700842/finders-fee,3.7,-1,Boulder,V9,1,,37.337,-118.5702
Footprints,"Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109743926/footprints,3.5,-1,Boulder,"V9 X",1,50,37.32817,-118.57477
"Soul Slinger","Soul Slinger Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105908345/soul-slinger,3.7,-1,Boulder,V9,1,14,37.32868,-118.57635
"The Fall Guy","Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106070948/the-fall-guy,4.0,-1,Boulder,"V9 PG13",1,20,37.33057,-118.57834
"America's Fit Homeless","Fit Homeless Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106070960/americas-fit-homeless,2.0,-1,Boulder,V9,1,9,37.32895,-118.57595
"Matt's Project Sit","Buttermilk Stem Boulder > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111513568/matts-project-sit,3.0,-1,Boulder,V9,1,,37.32906,-118.5768
Mooned,"Rowell Rock > Buttermilk Stem Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107954206/mooned,2.0,-1,Boulder,V9,1,20,37.32878,-118.57687
"Grit Dreams","Corner Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112790712/grit-dreams,2.0,-1,Boulder,V9,1,18,37.32909,-118.57791
"Queen Sweet Nectar","Queen Sweet Nectar Boulder > Secrets of the Beehive Area > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110129127/queen-sweet-nectar,2.7,-1,Boulder,V9,1,,37.33684,-118.57604
Luminance,"Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111711207/luminance,4.0,-1,"TR, Boulder","V9 R",1,20,37.33559,-118.57679
Rise,"Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114260568/rise,2.0,-1,Boulder,"V9 X",1,40,37.33559,-118.57679
"Judge Not","Solitaire Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111686462/judge-not,3.4,-1,Boulder,"V9 PG13",1,,37.32013,-118.57949
"This Side of Paradise","Bardini Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114104162/this-side-of-paradise,4.0,-1,Boulder,V9,1,33,37.31797,-118.58542
"One Mule Wonder","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107342463/one-mule-wonder,1.3,-1,Boulder,V9-10,1,,37.32863,-118.57634
"Hueco Wall","Hueco Wall Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111728292/hueco-wall,3.0,-1,Boulder,"V9-10 PG13",1,19,37.31839,-118.57563
"King Me","The Checkerboard Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111726445/king-me,3.0,-1,Boulder,V10,1,18,37.32544,-118.58067
"Golden Shower","Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106628870/golden-shower,4.0,-1,Boulder,"V10 R",1,25,37.3383,-118.5721
"Return Jedi","Jedi Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112213028/return-jedi,3.0,-1,Boulder,"V10 PG13",1,22,37.3366,-118.5703
"Center Direct","Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106382046/center-direct,2.3,-1,Boulder,V10,1,12,37.32837,-118.57479
"Evilution to the Lip","Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114067388/evilution-to-the-lip,3.7,-1,Boulder,V10,1,18,37.32817,-118.57477
