route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade,star_ratings,suggested_ratings,on_to_do_lists,ticks,log_star_ratings,log_ticks,log_avg_stars,log_length,log_grade,log_on_to_do_lists,sqrt_star_ratings,sqrt_ticks,sqrt_avg_stars,sqrt_length,sqrt_grade
Hovercraft,Misery Cave > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106637292/hovercraft,1.0,-1,Boulder,V3,1,10.0,37.417590000000004,-118.43276000000002,106637292,3.0,1,1,3,4,0.30102999566398114,0.6989700043360187,0.30102999566398114,1.041392685158225,0.6989700043360187,0.6020599913279623,1.0,2.0,1.0,3.1622776601683795,2.0
Problem C,Flake Boulder > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106954474/problem-c,1.0,-1,Boulder,V3,1,12.0,37.417590000000004,-118.43276000000002,106954474,3.0,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,1.1139433523068367,0.6989700043360187,0.0,1.0,0.0,1.0,3.4641016151377544,2.0
Toothless,The Bird Cage Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106731651/toothless,2.2,-1,Boulder,V3,1,12.0,37.4217,-118.43308,106731651,3.0,25,7,20,50,1.414973347970818,1.7075701760979363,0.5051499783199059,1.1139433523068367,0.6989700043360187,1.322219294733919,5.0,7.0710678118654755,1.4832396974191326,3.4641016151377544,2.0
Bob Parrot,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106740021/bob-parrot,1.5,-1,Boulder,V3,1,10.0,37.4217,-118.43308,106740021,3.0,4,2,0,6,0.6989700043360187,0.8450980400142567,0.3979400086720376,1.041392685158225,0.6989700043360187,0.0,2.0,2.449489742783178,1.224744871391589,3.1622776601683795,2.0
White Men Can't Jump,Slunk Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915474/white-men-cant-jump,1.8,-1,Boulder,V3,1,8.0,37.4226,-118.4346,106915474,3.0,5,2,4,3,0.7781512503836435,0.6020599913279623,0.44715803134221915,0.9542425094393249,0.6989700043360187,0.6989700043360187,2.23606797749979,1.7320508075688772,1.3416407864998738,2.8284271247461903,2.0
The Space Suit,Space Suit Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107018161/the-space-suit,2.6,-1,Boulder,V3,1,15.0,37.419340000000005,-118.43437,107018161,3.0,28,10,28,53,1.462397997898956,1.7323937598229684,0.5563025007672872,1.2041199826559246,0.6989700043360187,1.462397997898956,5.291502622129181,7.280109889280518,1.61245154965971,3.872983346207417,2.0
Kung-Fu Grip Left,Kung-Fu Grip Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107018182/kung-fu-grip-left,2.3,-1,Boulder,V3,1,15.0,37.419340000000005,-118.43437,107018182,3.0,6,4,7,12,0.8450980400142567,1.1139433523068367,0.5185139398778874,1.2041199826559246,0.6989700043360187,0.9030899869919434,2.449489742783178,3.4641016151377544,1.51657508881031,3.872983346207417,2.0
Maximum Relaxum,Cow Skull Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107091533/maximum-relaxum,2.4,-1,Boulder,V3 R,1,15.0,37.419340000000005,-118.43437,107091533,3.25,7,2,3,10,0.9030899869919434,1.041392685158225,0.531478917042255,1.2041199826559246,0.7201593034059568,0.6020599913279623,2.6457513110645907,3.1622776601683795,1.5491933384829668,3.872983346207417,2.0615528128088303
The Short Arete,"Short Arete Boulders > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669855/the-short-arete,2.0,-1,Boulder,V3+,1,10.0,37.42232,-118.43364,106669855,3.25,2,1,1,6,0.47712125471966244,0.8450980400142567,0.47712125471966244,1.041392685158225,0.7201593034059568,0.30102999566398114,1.4142135623730951,2.449489742783178,1.4142135623730951,3.1622776601683795,2.0615528128088303
Problem A,Flake Boulder > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106954459/problem-a,1.0,-1,Boulder,V3+,1,12.0,37.417590000000004,-118.43276000000002,106954459,3.25,1,2,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.1139433523068367,0.7201593034059568,0.0,1.0,1.4142135623730951,1.0,3.4641016151377544,2.0615528128088303
Sad Parrot,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106739995/sad-parrot,1.9,-1,Boulder,V3+,1,10.0,37.4217,-118.43308,106739995,3.25,9,3,1,17,1.0,1.2552725051033058,0.462397997898956,1.041392685158225,0.7201593034059568,0.30102999566398114,3.0,4.123105625617661,1.378404875209022,3.1622776601683795,2.0615528128088303
Byrolian Traverse,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322862/byrolian-traverse,2.0,-1,Boulder,V3-4,1,18.0,37.422540000000005,-118.43364,106322862,3.5,3,2,0,1,0.6020599913279623,0.30102999566398114,0.47712125471966244,1.2787536009528289,0.7403626894942438,0.0,1.7320508075688772,1.0,1.4142135623730951,4.242640687119285,2.1213203435596424
Pocket Traverse,Pocket Traverse Boulder > Eastern Rim > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114261208/pocket-traverse,2.0,-1,Boulder,V3-4,1,18.0,37.42068,-118.43348999999999,114261208,3.5,2,2,0,1,0.47712125471966244,0.30102999566398114,0.47712125471966244,1.2787536009528289,0.7403626894942438,0.0,1.4142135623730951,1.0,1.4142135623730951,4.242640687119285,2.1213203435596424
Norwegian,Norwegian Blue Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106731677/norwegian,2.4,-1,Boulder,V4-,1,20.0,37.4217,-118.43308,106731677,3.75,12,8,5,23,1.1139433523068367,1.380211241711606,0.531478917042255,1.322219294733919,0.7596678446896304,0.7781512503836435,3.4641016151377544,4.795831523312719,1.5491933384829668,4.47213595499958,2.179449471770337
Professional Widow,Tim's Highball Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106095529/professional-widow,3.9,-1,Boulder,V4-,1,18.0,37.4221,-118.4346,106095529,3.75,8,6,64,10,0.9542425094393249,1.041392685158225,0.6901960800285136,1.2787536009528289,0.7596678446896304,1.8129133566428552,2.8284271247461903,3.1622776601683795,1.9748417658131499,4.242640687119285,2.179449471770337
Cream Horn,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322827/cream-horn,4.0,-1,Boulder,V4,1,18.0,37.422540000000005,-118.43364,106322827,4.0,3,2,28,2,0.6020599913279623,0.47712125471966244,0.6989700043360187,1.2787536009528289,0.7781512503836435,1.462397997898956,1.7320508075688772,1.4142135623730951,2.0,4.242640687119285,2.23606797749979
Mothership Connection,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106340978/mothership-connection,3.4,-1,Boulder,V4,1,15.0,37.422540000000005,-118.43364,106340978,4.0,48,17,149,84,1.6901960800285134,1.9294189257142926,0.6434526764861874,1.2041199826559246,0.7781512503836435,2.176091259055681,6.928203230275509,9.16515138991168,1.8439088914585775,3.872983346207417,2.23606797749979
Let The Happiness In,Strength in Numbers Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106637311/let-the-happiness-in,2.4,-1,Boulder,V4 PG13,1,15.0,37.42207,-118.43343999999999,106637311,4.0,8,4,7,13,0.9542425094393249,1.1461280356782377,0.531478917042255,1.2041199826559246,0.7781512503836435,0.9030899869919434,2.8284271247461903,3.605551275463989,1.5491933384829668,3.872983346207417,2.23606797749979
Problem A SDS,Strength in Numbers Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106669645/problem-a-sds,1.0,-1,Boulder,V4,1,12.0,37.42207,-118.43343999999999,106669645,4.0,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.1139433523068367,0.7781512503836435,0.0,1.0,1.4142135623730951,1.0,3.4641016151377544,2.23606797749979
Chewed Out,Molly Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106108551/chewed-out,2.0,-1,Boulder,V4,1,12.0,37.42075,-118.43391000000001,106108551,4.0,9,4,6,9,1.0,1.0,0.47712125471966244,1.1139433523068367,0.7781512503836435,0.8450980400142567,3.0,3.0,1.4142135623730951,3.4641016151377544,2.23606797749979
Unnamed 4,Central Joyless Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109140342/unnamed-4,2.0,-1,Boulder,V4,1,12.0,37.417590000000004,-118.43276000000002,109140342,4.0,1,1,0,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.1139433523068367,0.7781512503836435,0.0,1.0,1.4142135623730951,1.4142135623730951,3.4641016151377544,2.23606797749979
Pop-A-Wheelie,Pop-a-Wheelie Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642901/pop-a-wheelie,2.3,-1,Boulder,V4,1,10.0,37.42324,-118.43279,106642901,4.0,3,3,5,5,0.6020599913279623,0.7781512503836435,0.5185139398778874,1.041392685158225,0.7781512503836435,0.7781512503836435,1.7320508075688772,2.23606797749979,1.51657508881031,3.1622776601683795,2.23606797749979
Local Boy Does Good,Crystal Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642794/local-boy-does-good,2.0,-1,Boulder,V4 PG13,1,18.0,37.42324,-118.43279,106642794,4.0,1,1,1,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.2787536009528289,0.7781512503836435,0.30102999566398114,1.0,1.4142135623730951,1.4142135623730951,4.242640687119285,2.23606797749979
Talk Talk,Talk Talk Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642916/talk-talk,1.5,-1,Boulder,V4,1,10.0,37.42324,-118.43279,106642916,4.0,2,1,1,3,0.47712125471966244,0.6020599913279623,0.3979400086720376,1.041392685158225,0.7781512503836435,0.30102999566398114,1.4142135623730951,1.7320508075688772,1.224744871391589,3.1622776601683795,2.23606797749979
José,Birth of the Cool Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116145279/jose,1.0,-1,Boulder,V4,1,8.0,37.41845,-118.43373999999999,116145279,4.0,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,0.9542425094393249,0.7781512503836435,0.0,1.0,0.0,1.0,2.8284271247461903,2.23606797749979
The Crack Problem,"Crack Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669806/the-crack-problem,2.4,-1,Boulder,V4,1,10.0,37.42232,-118.43364,106669806,4.0,16,7,7,26,1.2304489213782739,1.4313637641589871,0.531478917042255,1.041392685158225,0.7781512503836435,0.9030899869919434,4.0,5.0990195135927845,1.5491933384829668,3.1622776601683795,2.23606797749979
Up For The Down Stoke,"The Hot Pants Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669842/up-for-the-down-stoke,1.9,-1,Boulder,V4,1,10.0,37.42232,-118.43364,106669842,4.0,17,3,2,31,1.2552725051033058,1.5051499783199058,0.462397997898956,1.041392685158225,0.7781512503836435,0.47712125471966244,4.123105625617661,5.5677643628300215,1.378404875209022,3.1622776601683795,2.23606797749979
Sun Spot Right,Sun Spot Boulder > Pow Pow Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106669605/sun-spot-right,2.0,-1,Boulder,V4,1,15.0,37.4211,-118.4335,106669605,4.0,10,3,3,20,1.041392685158225,1.322219294733919,0.47712125471966244,1.2041199826559246,0.7781512503836435,0.6020599913279623,3.1622776601683795,4.47213595499958,1.4142135623730951,3.872983346207417,2.23606797749979
Problem B,Flake Boulder > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106954467/problem-b,2.0,-1,Boulder,V4,1,10.0,37.417590000000004,-118.43276000000002,106954467,4.0,1,1,1,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.041392685158225,0.7781512503836435,0.30102999566398114,1.0,1.4142135623730951,1.4142135623730951,3.1622776601683795,2.23606797749979
The Fang,The Bird Cage Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106731640/the-fang,3.3,-1,Boulder,V4,1,15.0,37.4217,-118.43308,106731640,4.0,126,33,171,232,2.103803720955957,2.3673559210260184,0.6334684555795864,1.2041199826559246,0.7781512503836435,2.2355284469075487,11.224972160321824,15.231546211727817,1.816590212458495,3.872983346207417,2.23606797749979
Arse La Vista,Parrot Fashion Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106739953/arse-la-vista,0.5,-1,Boulder,V4,1,20.0,37.4217,-118.43308,106739953,4.0,2,2,0,3,0.47712125471966244,0.6020599913279623,0.17609125905568124,1.322219294733919,0.7781512503836435,0.0,1.4142135623730951,1.7320508075688772,0.7071067811865476,4.47213595499958,2.23606797749979
Syd Barrett,Parrot Fashion Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106739961/syd-barrett,1.0,-1,Boulder,V4,1,15.0,37.4217,-118.43308,106739961,4.0,2,2,0,3,0.47712125471966244,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.7781512503836435,0.0,1.4142135623730951,1.7320508075688772,1.0,3.872983346207417,2.23606797749979
Spike,Sad Parrot Boulder > Sad Parrot Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106739986/spike,1.5,-1,Boulder,V4,1,10.0,37.4217,-118.43308,106739986,4.0,2,1,0,3,0.47712125471966244,0.6020599913279623,0.3979400086720376,1.041392685158225,0.7781512503836435,0.0,1.4142135623730951,1.7320508075688772,1.224744871391589,3.1622776601683795,2.23606797749979
Problem C,Mr Frosty Cave > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915423/problem-c,1.0,-1,Boulder,V4 PG13,1,15.0,37.4226,-118.4344,106915423,4.0,2,1,0,2,0.47712125471966244,0.47712125471966244,0.30102999566398114,1.2041199826559246,0.7781512503836435,0.0,1.4142135623730951,1.4142135623730951,1.0,3.872983346207417,2.23606797749979
"Whiskey, Beer and Spliff Hits for Breakfast",Rim Job Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106915496/whiskey-beer-and-spliff-hits-for-breakfast,3.5,-1,Boulder,V4,1,12.0,37.4228,-118.4343,106915496,4.0,40,12,106,57,1.6127838567197355,1.7634279935629371,0.6532125137753436,1.1139433523068367,0.7781512503836435,2.0293837776852093,6.324555320336759,7.54983443527075,1.8708286933869707,3.4641016151377544,2.23606797749979
Unsung Gem,Crystal Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642787/unsung-gem,2.0,-1,Boulder,V4+ PG13,1,18.0,37.42324,-118.43279,106642787,4.25,1,1,2,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.2787536009528289,0.7958800173440752,0.47712125471966244,1.0,1.4142135623730951,1.4142135623730951,4.242640687119285,2.29128784747792
Problem A,Prozac Nation Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642848/problem-a,1.5,-1,Boulder,V4+,1,10.0,37.42324,-118.43279,106642848,4.25,2,1,2,3,0.47712125471966244,0.6020599913279623,0.3979400086720376,1.041392685158225,0.7958800173440752,0.47712125471966244,1.4142135623730951,1.7320508075688772,1.224744871391589,3.1622776601683795,2.29128784747792
Molly Dyno,Molly Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106617419/molly-dyno,3.0,-1,Boulder,V4-5,1,7.0,37.42075,-118.43391000000001,106617419,4.5,34,14,26,97,1.5440680443502754,1.9912260756924949,0.6020599913279623,0.9030899869919434,0.8129133566428555,1.4313637641589871,5.830951894845301,9.848857801796104,1.7320508075688772,2.6457513110645907,2.345207879911715
Fueled By Hate,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068472/fueled-by-hate,2.8,-1,Boulder,V5,1,8.0,37.422540000000005,-118.43364,106068472,5.0,51,18,36,57,1.716003343634799,1.7634279935629371,0.57978359661681,0.9542425094393249,0.8450980400142567,1.5682017240669948,7.14142842854285,7.54983443527075,1.6733200530681511,2.8284271247461903,2.449489742783178
Chizam,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106079500/chizam,2.7,-1,Boulder,V5,1,12.0,37.422540000000005,-118.43364,106079500,5.0,68,21,34,121,1.8388490907372552,2.086359830674748,0.568201724066995,1.1139433523068367,0.8450980400142567,1.5440680443502754,8.246211251235321,11.0,1.6431676725154984,3.4641016151377544,2.449489742783178
Shaft,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726269/shaft,2.0,-1,Boulder,V5,1,,37.422540000000005,-118.43364,111726269,5.0,4,2,1,4,0.6989700043360187,0.6989700043360187,0.47712125471966244,,0.8450980400142567,0.30102999566398114,2.0,2.0,1.4142135623730951,,2.449489742783178
Strength in Numbers (Original SIN),Strength in Numbers Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068943/strength-in-numbers-original-sin,3.9,-1,Boulder,V5,1,18.0,37.42207,-118.43343999999999,106068943,5.0,110,37,330,144,2.045322978786657,2.1613680022349744,0.6901960800285136,1.2787536009528289,0.8450980400142567,2.5198279937757184,10.488088481701515,12.0,1.9748417658131499,4.242640687119285,2.449489742783178
Molly,Molly Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106094747/molly,3.4,-1,Boulder,V5,1,13.0,37.42075,-118.43391000000001,106094747,5.0,137,40,203,213,2.1398790864012365,2.3304137733491905,0.6434526764861874,1.1461280356782377,0.8450980400142567,2.3096301674258983,11.704699910719626,14.594519519326424,1.8439088914585775,3.605551275463989,2.449489742783178
The Snapper,The Snapper Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642872/the-snapper,3.6,-1,Boulder,V5 PG13,1,18.0,37.42324,-118.43279,106642872,5.0,5,3,6,12,0.7781512503836435,1.1139433523068367,0.662757831681574,1.2787536009528289,0.8450980400142567,0.8450980400142567,2.23606797749979,3.4641016151377544,1.8973665961010275,4.242640687119285,2.449489742783178
Pencil Dick,Prozac Nation Boulder > Prozac Nation Bluffs > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106642837/pencil-dick,2.0,-1,Boulder,V5,1,10.0,37.42324,-118.43279,106642837,5.0,5,3,6,9,0.7781512503836435,1.0,0.47712125471966244,1.041392685158225,0.8450980400142567,0.8450980400142567,2.23606797749979,3.0,1.4142135623730951,3.1622776601683795,2.449489742783178
Anti-Hero,Death Star Cave > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106617219/anti-hero,3.2,-1,Boulder,V5,1,15.0,37.42029,-118.43378999999999,106617219,5.0,53,18,92,67,1.7323937598229684,1.8325089127062362,0.6232492903979004,1.2041199826559246,0.8450980400142567,1.968482948553935,7.280109889280518,8.18535277187245,1.7888543819998317,3.872983346207417,2.449489742783178
Gotta Be Kidding Me,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106637341/gotta-be-kidding-me,1.8,-1,Boulder,V5,1,10.0,37.42232,-118.43364,106637341,5.0,5,4,1,8,0.7781512503836435,0.9542425094393249,0.44715803134221915,1.041392685158225,0.8450980400142567,0.30102999566398114,2.23606797749979,2.8284271247461903,1.3416407864998738,3.1622776601683795,2.449489742783178
Hauck A Loogie - Sit Start,"Hauck a Loogie Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106637372/hauck-a-loogie-sit-start,2.4,-1,Boulder,V5,1,15.0,37.42232,-118.43364,106637372,5.0,10,5,3,12,1.041392685158225,1.1139433523068367,0.531478917042255,1.2041199826559246,0.8450980400142567,0.6020599913279623,3.1622776601683795,3.4641016151377544,1.5491933384829668,3.872983346207417,2.449489742783178
Chef's Arete,"Chef's Boulder - East Side > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669799/chefs-arete,2.0,-1,Boulder,V5,1,10.0,37.42232,-118.43364,106669799,5.0,2,2,1,3,0.47712125471966244,0.6020599913279623,0.47712125471966244,1.041392685158225,0.8450980400142567,0.30102999566398114,1.4142135623730951,1.7320508075688772,1.4142135623730951,3.1622776601683795,2.449489742783178
East Arete,Flake Boulder > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106554775/east-arete,3.0,-1,Boulder,V5,1,12.0,37.417590000000004,-118.43276000000002,106554775,5.0,1,1,3,0,0.30102999566398114,0.0,0.6020599913279623,1.1139433523068367,0.8450980400142567,0.6020599913279623,1.0,0.0,1.7320508075688772,3.4641016151377544,2.449489742783178
Oceania,Misery Cave North Entrance > Misery Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106669620/oceania,1.0,-1,Boulder,V5,1,12.0,37.417590000000004,-118.43276000000002,106669620,5.0,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,1.1139433523068367,0.8450980400142567,0.0,1.0,0.0,1.0,3.4641016151377544,2.449489742783178
Cow Skull,Cow Skull Boulder > Kung-Fu Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108819564/cow-skull,2.6,-1,Boulder,V5,1,,37.419340000000005,-118.43437,108819564,5.0,5,1,6,5,0.7781512503836435,0.7781512503836435,0.5563025007672872,,0.8450980400142567,0.8450980400142567,2.23606797749979,2.23606797749979,1.61245154965971,,2.449489742783178
Hot Pants,"The Hot Pants Boulder > Ice Caves, Outer Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106669836/hot-pants,2.9,-1,Boulder,V5+,1,12.0,37.42232,-118.43364,106669836,5.25,7,6,9,8,0.9030899869919434,0.9542425094393249,0.5910646070264991,1.1139433523068367,0.8603380065709936,1.0,2.6457513110645907,2.8284271247461903,1.70293863659264,3.4641016151377544,2.5
Erotic Terrorist,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106322799/erotic-terrorist,2.6,-1,Boulder,V5-6,1,14.0,37.422540000000005,-118.43364,106322799,5.5,39,19,25,78,1.6020599913279623,1.8976270912904412,0.5563025007672872,1.1760912590556811,0.8750612633916999,1.414973347970818,6.244997998398398,8.831760866327848,1.61245154965971,3.7416573867739413,2.5495097567963922
Humpty Dumpty Left Start,Humpty Dumpty Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106329067/humpty-dumpty-left-start,1.0,-1,Boulder,V6-,1,15.0,37.417590000000004,-118.43276000000002,106329067,5.75,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,1.2041199826559246,0.8893017025063101,0.0,1.0,0.0,1.0,3.872983346207417,2.598076211353316
Mothership Connected,Ice Caves > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107491869/mothership-connected,2.8,-1,Boulder,V6,1,15.0,37.422540000000005,-118.43364,107491869,6.0,8,5,20,10,0.9542425094393249,1.041392685158225,0.57978359661681,1.2041199826559246,0.9030899869919434,1.322219294733919,2.8284271247461903,3.1622776601683795,1.6733200530681511,3.872983346207417,2.6457513110645907
SIN Variation Start,Strength in Numbers Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106069039/sin-variation-start,2.3,-1,Boulder,V6,1,20.0,37.42207,-118.43343999999999,106069039,6.0,7,4,4,7,0.9030899869919434,0.9030899869919434,0.5185139398778874,1.322219294733919,0.9030899869919434,0.6989700043360187,2.6457513110645907,2.6457513110645907,1.51657508881031,4.47213595499958,2.6457513110645907
