route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade,star_ratings,suggested_ratings,on_to_do_lists,ticks,log_star_ratings,log_ticks,log_avg_stars,log_length,log_grade,log_on_to_do_lists,sqrt_star_ratings,sqrt_ticks,sqrt_avg_stars,sqrt_length,sqrt_grade
Wicca Warrior,Black Magic Boulder > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996987/wicca-warrior,2.0,-1,Boulder,V2 R,1,20.0,37.41675,-118.44941999999999,106996987,2.25,2,2,6,2,0.47712125471966244,0.47712125471966244,0.47712125471966244,1.322219294733919,0.6283889300503115,0.8450980400142567,1.4142135623730951,1.4142135623730951,1.4142135623730951,4.47213595499958,1.8027756377319946
Fargo,Blood Simple Wall > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997056/fargo,1.5,-1,Boulder,V2,1,18.0,37.416959999999996,-118.44946999999999,106997056,2.0,2,1,0,6,0.47712125471966244,0.8450980400142567,0.3979400086720376,1.2787536009528289,0.6020599913279623,0.0,1.4142135623730951,2.449489742783178,1.224744871391589,4.242640687119285,1.7320508075688772
Ballorama,Flying Saucer Alcove > Blood Simple Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997432/ballorama,1.0,-1,Boulder,V2,1,15.0,37.41675,-118.44941999999999,106997432,2.0,1,1,1,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.6020599913279623,0.30102999566398114,1.0,1.7320508075688772,1.0,3.872983346207417,1.7320508075688772
Boy,Marvelous Flake Boulder > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977784/boy,2.0,-1,Boulder,V2,1,12.0,37.416540000000005,-118.44888,106977784,2.0,1,1,0,4,0.30102999566398114,0.6989700043360187,0.47712125471966244,1.1139433523068367,0.6020599913279623,0.0,1.0,2.0,1.4142135623730951,3.4641016151377544,1.7320508075688772
Cheap New Age Fix,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108058276/cheap-new-age-fix,1.8,-1,Boulder,V2,1,10.0,37.4161,-118.45012,108058276,2.0,6,2,0,6,0.8450980400142567,0.8450980400142567,0.44715803134221915,1.041392685158225,0.6020599913279623,0.0,2.449489742783178,2.449489742783178,1.3416407864998738,3.1622776601683795,1.7320508075688772
Sunny Side Up,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111703821/sunny-side-up,1.7,-1,Boulder,V2,1,6.0,37.4161,-118.45012,111703821,2.0,3,1,2,2,0.6020599913279623,0.47712125471966244,0.4313637641589873,0.8450980400142567,0.6020599913279623,0.47712125471966244,1.7320508075688772,1.4142135623730951,1.3038404810405297,2.449489742783178,1.7320508075688772
Needle Across The Groove,Clapper Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106272965/needle-across-the-groove,1.4,-1,Boulder,V2,1,10.0,37.41533,-118.44877,106272965,2.0,8,3,2,14,0.9542425094393249,1.1760912590556811,0.380211241711606,1.041392685158225,0.6020599913279623,0.47712125471966244,2.8284271247461903,3.7416573867739413,1.1832159566199232,3.1622776601683795,1.7320508075688772
Pig Pen,Clapper Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106272971/pig-pen,2.3,-1,Boulder,V2,1,10.0,37.41533,-118.44877,106272971,2.0,35,8,18,61,1.556302500767287,1.7923916894982537,0.5185139398778874,1.041392685158225,0.6020599913279623,1.2787536009528289,5.916079783099616,7.810249675906654,1.51657508881031,3.1622776601683795,1.7320508075688772
Problem C,Pig Pen Slab > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106273755/problem-c,2.4,-1,Boulder,V2,1,12.0,37.41525,-118.44878,106273755,2.0,30,3,7,52,1.4913616938342726,1.724275869600789,0.531478917042255,1.1139433523068367,0.6020599913279623,0.9030899869919434,5.477225575051661,7.211102550927978,1.5491933384829668,3.4641016151377544,1.7320508075688772
Western Motif,Hair Trigger Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279685/western-motif,2.6,-1,Boulder,V2,1,12.0,37.415490000000005,-118.44928,106279685,2.0,8,4,4,8,0.9542425094393249,0.9542425094393249,0.5563025007672872,1.1139433523068367,0.6020599913279623,0.6989700043360187,2.8284271247461903,2.8284271247461903,1.61245154965971,3.4641016151377544,1.7320508075688772
Problem D,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045708/problem-d,2.2,-1,Boulder,V2,1,10.0,37.415690000000005,-118.44957,107045708,2.0,5,3,2,7,0.7781512503836435,0.9030899869919434,0.5051499783199059,1.041392685158225,0.6020599913279623,0.47712125471966244,2.23606797749979,2.6457513110645907,1.4832396974191326,3.1622776601683795,1.7320508075688772
Fluffy Little Clouds,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108060014/fluffy-little-clouds,2.8,-1,Boulder,V2,1,20.0,37.415690000000005,-118.44957,108060014,2.0,4,2,3,3,0.6989700043360187,0.6020599913279623,0.57978359661681,1.322219294733919,0.6020599913279623,0.6020599913279623,2.0,1.7320508075688772,1.6733200530681511,4.47213595499958,1.7320508075688772
Tao,Powis Boulder > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045645/tao,1.0,-1,Boulder,V2,1,10.0,37.41588,-118.44985,107045645,2.0,1,1,0,5,0.30102999566398114,0.7781512503836435,0.30102999566398114,1.041392685158225,0.6020599913279623,0.0,1.0,2.23606797749979,1.0,3.1622776601683795,1.7320508075688772
Let Them Eat Cake,Baroque Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898143/let-them-eat-cake,2.0,-1,Boulder,V2,1,10.0,37.41622,-118.45021000000001,107898143,2.0,1,1,2,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.041392685158225,0.6020599913279623,0.47712125471966244,1.0,1.4142135623730951,1.4142135623730951,3.1622776601683795,1.7320508075688772
Galerie des Glaces,The Hall of Mirrors > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898187/galerie-des-glaces,2.6,-1,Boulder,V2,1,30.0,37.41622,-118.45021000000001,107898187,2.0,7,2,11,5,0.9030899869919434,0.7781512503836435,0.5563025007672872,1.4913616938342726,0.6020599913279623,1.0791812460476247,2.6457513110645907,2.23606797749979,1.61245154965971,5.477225575051661,1.7320508075688772
Wavy Gravy,Wavy Gravy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086157/wavy-gravy,2.4,-1,Boulder,V2,1,10.0,37.416470000000004,-118.44993999999998,106086157,2.0,52,13,13,83,1.724275869600789,1.9242792860618814,0.531478917042255,1.041392685158225,0.6020599913279623,1.1461280356782377,7.211102550927978,9.1104335791443,1.5491933384829668,3.1622776601683795,1.7320508075688772
A Brief Conversation Ending in Divorce,More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997261/a-brief-conversation-ending-in-divorce,2.0,-1,Boulder,V2,1,,37.4191,-118.4543,106997261,2.0,3,3,3,3,0.6020599913279623,0.6020599913279623,0.47712125471966244,,0.6020599913279623,0.6020599913279623,1.7320508075688772,1.7320508075688772,1.4142135623730951,,1.7320508075688772
Viva Dead Mules,More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997279/viva-dead-mules,1.0,-1,Boulder,V2,1,,37.4191,-118.4543,106997279,2.0,2,2,1,2,0.47712125471966244,0.47712125471966244,0.30102999566398114,,0.6020599913279623,0.30102999566398114,1.4142135623730951,1.4142135623730951,1.0,,1.7320508075688772
Rude Awakening,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107035611/rude-awakening,2.0,-1,Boulder,V2,1,20.0,37.4191,-118.4546,107035611,2.0,4,3,3,7,0.6989700043360187,0.9030899869919434,0.47712125471966244,1.322219294733919,0.6020599913279623,0.6020599913279623,2.0,2.6457513110645907,1.4142135623730951,4.47213595499958,1.7320508075688772
Don't Believe,Top Gun Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111480909/dont-believe,2.0,-1,Boulder,V2 PG13,1,18.0,37.4191,-118.4546,111480909,2.0,1,1,2,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.2787536009528289,0.6020599913279623,0.47712125471966244,1.0,1.4142135623730951,1.4142135623730951,4.242640687119285,1.7320508075688772
Marty Lewis's Ever Changing Hair Line,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132012/marty-lewiss-ever-changing-hair-line,2.6,-1,Boulder,V2,1,15.0,37.418,-118.45200000000001,106132012,2.0,81,25,53,134,1.9138138523837167,2.130333768495006,0.5563025007672872,1.2041199826559246,0.6020599913279623,1.7323937598229684,9.0,11.575836902790225,1.61245154965971,3.872983346207417,1.7320508075688772
Up Your Skirt Left,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132929/up-your-skirt-left,2.0,-1,Boulder,V2,1,12.0,37.4178,-118.4519,106132929,2.0,38,10,13,72,1.591064607026499,1.8633228601204557,0.47712125471966244,1.1139433523068367,0.6020599913279623,1.1461280356782377,6.164414002968976,8.48528137423857,1.4142135623730951,3.4641016151377544,1.7320508075688772
Up Your Skirt Right,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132938/up-your-skirt-right,1.9,-1,Boulder,V2,1,12.0,37.4178,-118.4519,106132938,2.0,22,7,9,35,1.3617278360175928,1.556302500767287,0.462397997898956,1.1139433523068367,0.6020599913279623,1.0,4.69041575982343,5.916079783099616,1.378404875209022,3.4641016151377544,1.7320508075688772
Unnamed 3,Girlfriend Rock > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106132949/unnamed-3,1.8,-1,Boulder,V2,1,12.0,37.4178,-118.4519,106132949,2.0,11,2,3,22,1.0791812460476247,1.3617278360175928,0.44715803134221915,1.1139433523068367,0.6020599913279623,0.6020599913279623,3.3166247903554,4.69041575982343,1.3416407864998738,3.4641016151377544,1.7320508075688772
It's The Altitude,Classique Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275413/its-the-altitude,2.3,-1,Boulder,V2 PG13,1,15.0,37.41607,-118.44887,106275413,2.0,8,3,2,16,0.9542425094393249,1.2304489213782739,0.5185139398778874,1.2041199826559246,0.6020599913279623,0.47712125471966244,2.8284271247461903,4.0,1.51657508881031,3.872983346207417,1.7320508075688772
Sunburst Seahorse,Sunburst Boulder > Tom Peter's Slab Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275435/sunburst-seahorse,2.7,-1,Boulder,V2,1,12.0,37.41581,-118.44905,106275435,2.0,32,7,11,59,1.5185139398778873,1.7781512503836434,0.568201724066995,1.1139433523068367,0.6020599913279623,1.0791812460476247,5.656854249492381,7.681145747868608,1.6431676725154984,3.4641016151377544,1.7320508075688772
Auto-gedden,Jesus Chrysler Boulder > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106278623/auto-gedden,2.1,-1,Boulder,V2,1,25.0,37.415820000000004,-118.44842,106278623,2.0,15,4,5,38,1.2041199826559246,1.591064607026499,0.49136169383427264,1.414973347970818,0.6020599913279623,0.7781512503836435,3.872983346207417,6.164414002968976,1.449137674618944,5.0,1.7320508075688772
Dance Mix,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106275506/dance-mix,1.9,-1,Boulder,V2,1,12.0,37.41591,-118.44877,106275506,2.0,20,5,3,36,1.322219294733919,1.5682017240669948,0.462397997898956,1.1139433523068367,0.6020599913279623,0.6020599913279623,4.47213595499958,6.0,1.378404875209022,3.4641016151377544,1.7320508075688772
Extended Mix,Headbangers Cave > Jesus Chrysler Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/109641106/extended-mix,1.0,-1,Boulder,V2,1,15.0,37.41591,-118.44877,109641106,2.0,2,1,1,6,0.47712125471966244,0.8450980400142567,0.30102999566398114,1.2041199826559246,0.6020599913279623,0.30102999566398114,1.4142135623730951,2.449489742783178,1.0,3.872983346207417,1.7320508075688772
Born Lippy on the Isles of Cilley,Cilley Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106326703/born-lippy-on-the-isles-of-cilley,1.6,-1,Boulder,V2,1,15.0,37.41847,-118.45248000000001,106326703,2.0,5,2,4,11,0.7781512503836435,1.0791812460476247,0.4149733479708179,1.2041199826559246,0.6020599913279623,0.6989700043360187,2.23606797749979,3.3166247903554,1.2649110640673518,3.872983346207417,1.7320508075688772
Slight Inducement Right,Slight Inducement Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086693/slight-inducement-right,2.5,-1,Boulder,V2,1,15.0,37.41898,-118.45338999999998,106086693,2.0,14,4,9,32,1.1760912590556811,1.5185139398778873,0.5440680443502756,1.2041199826559246,0.6020599913279623,1.0,3.7416573867739413,5.656854249492381,1.5811388300841898,3.872983346207417,1.7320508075688772
Cry Baby,Cry Baby Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111480977/cry-baby,0.0,-1,Boulder,V2 PG13,1,15.0,37.41919,-118.45364,111480977,2.0,1,1,0,0,0.30102999566398114,0.0,0.0,1.2041199826559246,0.6020599913279623,0.0,1.0,0.0,0.0,3.872983346207417,1.7320508075688772
Coors Is Light,Coors Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107461234/coors-is-light,2.0,-1,Boulder,V2,1,,37.41689,-118.4507,107461234,2.0,23,7,12,44,1.380211241711606,1.6532125137753435,0.47712125471966244,,0.6020599913279623,1.1139433523068367,4.795831523312719,6.6332495807108,1.4142135623730951,,1.7320508075688772
Best Bitter,Timmy Taylor's Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114153355/best-bitter,2.0,-1,Boulder,V2,1,8.0,37.41682,-118.45066000000001,114153355,2.0,1,1,0,1,0.30102999566398114,0.30102999566398114,0.47712125471966244,0.9542425094393249,0.6020599913279623,0.0,1.0,1.0,1.4142135623730951,2.8284271247461903,1.7320508075688772
the_sphinx,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107814380/the-sphinx,3.0,-1,Boulder,V2,1,20.0,37.41873,-118.45395,107814380,2.0,1,1,3,0,0.30102999566398114,0.0,0.6020599913279623,1.322219294733919,0.6020599913279623,0.6020599913279623,1.0,0.0,1.7320508075688772,4.47213595499958,1.7320508075688772
Sexual Camel,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107915091/sexual-camel,3.0,-1,Boulder,V2,1,12.0,37.41873,-118.45395,107915091,2.0,5,2,24,5,0.7781512503836435,0.7781512503836435,0.6020599913279623,1.1139433523068367,0.6020599913279623,1.3979400086720375,2.23606797749979,2.23606797749979,1.7320508075688772,3.4641016151377544,1.7320508075688772
Silly Hipster,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108056805/silly-hipster,2.0,-1,Boulder,V2,1,10.0,37.41873,-118.45395,108056805,2.0,1,1,0,1,0.30102999566398114,0.30102999566398114,0.47712125471966244,1.041392685158225,0.6020599913279623,0.0,1.0,1.0,1.4142135623730951,3.1622776601683795,1.7320508075688772
Poop Streak,The Truth Is Known > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116087448/poop-streak,3.0,-1,Boulder,V2+ X,1,25.0,37.41652,-118.45033000000001,116087448,2.5,1,1,0,0,0.30102999566398114,0.0,0.6020599913279623,1.414973347970818,0.6532125137753436,0.0,1.0,0.0,1.7320508075688772,5.0,1.8708286933869707
Kling and Smirk,Savannah Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106054156/kling-and-smirk,2.7,-1,Boulder,V2+,1,,37.418,-118.45200000000001,106054156,2.25,95,33,81,140,1.9822712330395682,2.1492191126553797,0.568201724066995,,0.6283889300503115,1.9138138523837167,9.746794344808963,11.832159566199232,1.6431676725154984,,1.8027756377319946
Tunnel Vision,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108152988/tunnel-vision,3.0,-1,Boulder,V2+,1,12.0,37.41873,-118.45395,108152988,2.25,1,1,7,1,0.30102999566398114,0.30102999566398114,0.6020599913279623,1.1139433523068367,0.6283889300503115,0.9030899869919434,1.0,1.0,1.7320508075688772,3.4641016151377544,1.8027756377319946
Comfort of Home,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106130495/comfort-of-home,2.3,-1,Boulder,V2-3,1,12.0,37.41724,-118.45103,106130495,2.5,45,20,20,76,1.6627578316815739,1.8864907251724818,0.5185139398778874,1.1139433523068367,0.6532125137753436,1.322219294733919,6.708203932499369,8.717797887081348,1.51657508881031,3.4641016151377544,1.8708286933869707
Bear,Split Melon Right Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114170994/bear,2.0,-1,Boulder,V2-3,1,14.0,37.41706,-118.45061000000001,114170994,2.5,1,1,0,1,0.30102999566398114,0.30102999566398114,0.47712125471966244,1.1760912590556811,0.6532125137753436,0.0,1.0,1.0,1.4142135623730951,3.7416573867739413,1.8708286933869707
Frog's Birthday (project),Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/113689676/frogs-birthday-project,1.0,-1,Boulder,V2-3,1,10.0,37.41873,-118.45395,113689676,2.5,1,1,2,0,0.30102999566398114,0.0,0.30102999566398114,1.041392685158225,0.6532125137753436,0.47712125471966244,1.0,0.0,1.0,3.1622776601683795,1.8708286933869707
Monkey Hang,Monkey Hang Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105799647/monkey-hang,2.7,-1,Boulder,V3-,1,,37.41619,-118.44913999999999,105799647,2.75,221,83,133,497,2.3463529744506384,2.697229342759717,0.568201724066995,,0.6766936096248666,2.1271047983648073,14.866068747318506,22.293496809607955,1.6431676725154984,,1.9364916731037085
Rendezvous With an Alien,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105799656/rendezvous-with-an-alien,2.4,-1,Boulder,V3-,1,,37.41737,-118.45125,105799656,2.75,48,18,34,75,1.6901960800285134,1.8808135922807911,0.531478917042255,,0.6766936096248666,1.5440680443502754,6.928203230275509,8.660254037844387,1.5491933384829668,,1.9364916731037085
"Giggle, Giggle","Giggle, Giggle Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107003633/giggle-giggle,2.4,-1,Boulder,V3-,1,12.0,37.41845,-118.45233999999999,107003633,2.75,9,4,3,12,1.0,1.1139433523068367,0.531478917042255,1.1139433523068367,0.6766936096248666,0.6020599913279623,3.0,3.4641016151377544,1.5491933384829668,3.4641016151377544,1.9364916731037085
Problem 1,Blight Induced Boulder > Slight Inducement Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086702/problem-1,0.5,-1,Boulder,V3-,1,,37.41896,-118.45364,106086702,2.75,2,1,0,5,0.47712125471966244,0.7781512503836435,0.17609125905568124,,0.6766936096248666,0.0,1.4142135623730951,2.23606797749979,0.7071067811865476,,1.9364916731037085
Hard Crack,Hard Crack Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108010732/hard-crack,3.6,-1,Boulder,V3-,1,,37.41665,-118.44774,108010732,2.75,19,8,86,19,1.301029995663981,1.301029995663981,0.662757831681574,,0.6766936096248666,1.9395192526186182,4.358898943540674,4.358898943540674,1.8973665961010275,,1.9364916731037085
Joseph,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106099420/joseph,2.3,-1,Boulder,V3,1,15.0,37.416309999999996,-118.44951,106099420,3.0,44,12,34,85,1.6532125137753435,1.9344984512435675,0.5185139398778874,1.2041199826559246,0.6989700043360187,1.5440680443502754,6.6332495807108,9.219544457292887,1.51657508881031,3.872983346207417,2.0
All-Nighter,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107032817/all-nighter,2.6,-1,Boulder,V3 R,1,25.0,37.41624,-118.44938,107032817,3.25,35,9,18,61,1.556302500767287,1.7923916894982537,0.5563025007672872,1.414973347970818,0.7201593034059568,1.2787536009528289,5.916079783099616,7.810249675906654,1.61245154965971,5.0,2.0615528128088303
A Bit of Fluff,Corridor Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107027032/a-bit-of-fluff,1.5,-1,Boulder,V3,1,40.0,37.41617,-118.4493,107027032,3.0,2,2,3,5,0.47712125471966244,0.7781512503836435,0.3979400086720376,1.6127838567197355,0.6989700043360187,0.6020599913279623,1.4142135623730951,2.23606797749979,1.224744871391589,6.324555320336759,2.0
Azzeed Jiz,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112397879/azzeed-jiz,2.1,-1,Boulder,V3,1,15.0,37.41625,-118.44931000000001,112397879,3.0,10,3,5,16,1.041392685158225,1.2304489213782739,0.49136169383427264,1.2041199826559246,0.6989700043360187,0.7781512503836435,3.1622776601683795,4.0,1.449137674618944,3.872983346207417,2.0
Corporation Pop,"More Water, Less Power Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106093054/corporation-pop,2.0,-1,Boulder,V3,1,,37.41724,-118.45103,106093054,3.0,26,8,11,47,1.4313637641589871,1.6812412373755872,0.47712125471966244,,0.6989700043360187,1.0791812460476247,5.0990195135927845,6.855654600401044,1.4142135623730951,,2.0
September's Here Again,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106976618/septembers-here-again,2.0,-1,Boulder,V3,1,12.0,37.41749,-118.45018,106976618,3.0,5,3,3,7,0.7781512503836435,0.9030899869919434,0.47712125471966244,1.1139433523068367,0.6989700043360187,0.6020599913279623,2.23606797749979,2.6457513110645907,1.4142135623730951,3.4641016151377544,2.0
Brilliant Trees,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331151/brilliant-trees,1.6,-1,Boulder,V3,1,20.0,37.41788,-118.45147,106331151,3.0,10,2,3,12,1.041392685158225,1.1139433523068367,0.4149733479708179,1.322219294733919,0.6989700043360187,0.6020599913279623,3.1622776601683795,3.4641016151377544,1.2649110640673518,4.47213595499958,2.0
Rio's Secret Arete,Secret Arete Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106996368/rios-secret-arete,3.7,-1,Boulder,V3,1,,37.417970000000004,-118.45146000000001,106996368,3.0,43,12,143,52,1.6434526764861872,1.724275869600789,0.6720978579357174,,0.6989700043360187,2.1583624920952493,6.557438524302,7.211102550927978,1.9235384061671346,,2.0
